PropertyRates,232131554.168919
PropertyRatesPENALTIES,2417850.75675676
ServiceCharges,728522502.128378
RentFaciliitesEquip,10604794.3716216
InterestEarnedEx,14945778.9054054
InterestEarnedDe,15699283.4797297
DividendsRec,2866.5945945946
Fines,8410889.97972973
LicencePermits,3035214.67567568
AgencyServices,7078401.08783784
TransfersOperating,212195772.817568
TransfersCapital,120071035.581081
OtherRev,76370941.2094595
PPEdisposalGain,913956.844594595
RevenueForegone,17679712.9189189
