PropertyRates,26431827.8294574
PropertyRatesPENALTIES,607714.891472868
ServiceCharges,62255575.8139535
RentFaciliitesEquip,945390.503875969
InterestEarnedEx,5165325.36434108
InterestEarnedDe,5472312.75193798
DividendsRec,872.0930232558
Fines,2012071.72868217
LicencePermits,1707985.3255814
AgencyServices,1491513.01550388
TransfersOperating,170841583.682171
TransfersCapital,88589954.379845
OtherRev,10067621.8372093
PPEdisposalGain,2342218.50387597
RevenueForegone,1833512.2248062
