PropertyRates,27672345.7853128
PropertyRatesPENALTIES,497496.992771691
ServiceCharges,61879179.9036207
RentFaciliitesEquip,899283.882665055
InterestEarnedEx,5008593.66786579
InterestEarnedDe,4815096.39589157
DividendsRec,1619.0885502851
Fines,1674832.9172066
LicencePermits,1688446.22766846
AgencyServices,1532517.99966924
TransfersOperating,163003855.11416
TransfersCapital,79952109.1113733
OtherRev,12387165.1724934
PPEdisposalGain,1292935.0711613
