PropertyRates,291906799.601351
PropertyRatesPENALTIES,2310285.01351351
ServiceCharges,847047910.391892
RentFaciliitesEquip,12032107.8310811
InterestEarnedEx,19636670.4797297
InterestEarnedDe,19624053.1148649
DividendsRec,4327.6148648649
Fines,27127421.3513513
LicencePermits,3002642.66891892
AgencyServices,8268272.94594595
TransfersOperating,251986404.371622
TransfersCapital,145281838.060811
OtherRev,81736846.6283784
PPEdisposalGain,1843928.08783784
RevenueForegone,24029050.2635135
