PropertyRates,34409213.3203125
PropertyRatesPENALTIES,613346.671875
ServiceCharges,83451148.8359375
RentFaciliitesEquip,1857176.90625
InterestEarnedEx,5317409.1328125
InterestEarnedDe,5184826.453125
DividendsRec,1567.5625
Fines,3170634.703125
LicencePermits,1758642.84375
AgencyServices,1542047.9375
TransfersOperating,166479697.546875
TransfersCapital,96366664.5546875
OtherRev,15222255.234375
PPEdisposalGain,1912714.5546875
RevenueForegone,2050756.734375
