PropertyRates,248289244.662162
PropertyRatesPENALTIES,1839130.90878378
ServiceCharges,755055021.331081
RentFaciliitesEquip,11147651.5253378
InterestEarnedEx,15837413.2246622
InterestEarnedDe,17166063.1418919
DividendsRec,9991.910472973
Fines,18003458.7516892
LicencePermits,3012670.27871622
AgencyServices,7395808.24324324
TransfersOperating,222211832.211149
TransfersCapital,122778674.817568
OtherRev,80727771.3125
PPEdisposalGain,1483289.76013514
