PropertyRates,8638092.5
PropertyRatesPENALTIES,208361.5
ServiceCharges,95126278
RentFaciliitesEquip,135459
InterestEarnedEx,7656303
InterestEarnedDe,9817862
DividendsRec,0
Fines,2271266.5
LicencePermits,3006310.5
AgencyServices,0
TransfersOperating,254580770.5
TransfersCapital,239262687
OtherRev,24471263.5
PPEdisposalGain,0
