PropertyRates,23724699.65625
PropertyRatesPENALTIES,432413.53125
ServiceCharges,54254440.765625
RentFaciliitesEquip,769912.7890625
InterestEarnedEx,4234331.765625
InterestEarnedDe,4027969.2734375
DividendsRec,885.03125
Fines,658588.5625
LicencePermits,1652348.859375
AgencyServices,1345270.2109375
TransfersOperating,138935359.9375
TransfersCapital,53038864.0234375
OtherRev,9216128.03125
PPEdisposalGain,315994.9921875
