PropertyRates,263882718.412162
PropertyRatesPENALTIES,2340208.42567568
ServiceCharges,781325865.202703
RentFaciliitesEquip,10918978.7297297
InterestEarnedEx,16869085.1891892
InterestEarnedDe,17535532.9256757
DividendsRec,2472.3581081081
Fines,26923049
LicencePermits,3120948.67567568
AgencyServices,7601368.40540541
TransfersOperating,228802633.858108
TransfersCapital,131290752.662162
OtherRev,75258893.0472973
PPEdisposalGain,1653756.18243243
RevenueForegone,19142460.8040541
