,total_amount,account_type,mun_code,mun_name,label,Province,Latitude,Longitude
2013,758611053,AUDA,DC33,Mopani,Total Operating Expenditure,Limpopo,30.7160431,30.7160431
2013,182978745,AUDA,DC33,Mopani,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,30.7160431,30.7160431
2013,1322305746,AUDA,DC34,Vhembe,Total Operating Revenue Generated,Limpopo,29.9740534,29.9740534
2013,1322305746,AUDA,DC34,Vhembe,Total Direct Operating Revenue,Limpopo,29.9740534,29.9740534
2013,0,AUDA,DC34,Vhembe,Total Indirect Operating Revenue,Limpopo,29.9740534,29.9740534
2013,1322305746,AUDA,DC34,Vhembe,Total Operating Revenue,Limpopo,29.9740534,29.9740534
2013,423914735,AUDA,DC34,Vhembe,Total Direct Operating Expenditure,Limpopo,29.9740534,29.9740534
2013,0,AUDA,DC34,Vhembe,Total Indirect Operating Expenditure,Limpopo,29.9740534,29.9740534
2013,423914735,AUDA,DC34,Vhembe,Total Operating Expenditure,Limpopo,29.9740534,29.9740534
2013,898391011,AUDA,DC34,Vhembe,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.9740534,29.9740534
2013,752176884,AUDA,DC35,Capricorn,Total Operating Revenue Generated,Limpopo,29.2320784,29.2320784
2013,752176884,AUDA,DC35,Capricorn,Total Direct Operating Revenue,Limpopo,29.2320784,29.2320784
2013,0,AUDA,DC35,Capricorn,Total Indirect Operating Revenue,Limpopo,29.2320784,29.2320784
2013,752176884,AUDA,DC35,Capricorn,Total Operating Revenue,Limpopo,29.2320784,29.2320784
2013,512851972,AUDA,DC35,Capricorn,Total Direct Operating Expenditure,Limpopo,29.2320784,29.2320784
2013,0,AUDA,DC35,Capricorn,Total Indirect Operating Expenditure,Limpopo,29.2320784,29.2320784
2013,512851972,AUDA,DC35,Capricorn,Total Operating Expenditure,Limpopo,29.2320784,29.2320784
2013,239324912,AUDA,DC35,Capricorn,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,29.2320784,29.2320784
2013,101588948,AUDA,DC36,Waterberg,Total Operating Revenue Generated,Limpopo,28.299435,28.299435
2013,101588948,AUDA,DC36,Waterberg,Total Direct Operating Revenue,Limpopo,28.299435,28.299435
2013,0,AUDA,DC36,Waterberg,Total Indirect Operating Revenue,Limpopo,28.299435,28.299435
2013,101588948,AUDA,DC36,Waterberg,Total Operating Revenue,Limpopo,28.299435,28.299435
2013,118318907,AUDA,DC36,Waterberg,Total Direct Operating Expenditure,Limpopo,28.299435,28.299435
2013,0,AUDA,DC36,Waterberg,Total Indirect Operating Expenditure,Limpopo,28.299435,28.299435
2013,118318907,AUDA,DC36,Waterberg,Total Operating Expenditure,Limpopo,28.299435,28.299435
2013,-16729959,AUDA,DC36,Waterberg,Operating Surplus / (Deficit) - Total Revenue Less Total Exp,Limpopo,28.299435,28.299435
2013,251036897,AUDA,DC37,Bojanala,Total Operating Revenue Generated,North West,27.3616476,27.3616476
2013,251036897,AUDA,DC37,Bojanala,Total Direct Operating Revenue,North West,27.3616476,27.3616476
