,Unnamed: 0,mun_code,mun_name,Province,Latitude,Longitude,Wages_Salaries,emp_social_contributions,Less_Employee_Costs_Capitalised,Less_Employee_Costs_Allocated_To_Other_Operations,Councillor_Remuneration,Debt_Impairment,Collection_Costs,Dep_Impairment,IntExp_ExtBorrowing,Redemption_Payment,Bulk_Purchases,Other_Materials,Contracted_Services,Grants_Subsedies,Other_Expenditure,Loss_disposalPPE,Provision_Contribution,Total_Expenditure
262,2013,WC026,Langeberg,Western Cape,19.4735066,19.4735066,99691212,20187975,0,0,7099118,10951285,1192386,16814128,7264106,0,176635158,0,981026,0,64560294,901823,0,406278511
263,2013,WC031,Theewaterskloof,Western Cape,27.812138,27.812138,88592349,19114973,0,0,7410014,22703382,0,98311206,12779822,0,45334371,0,14491472,782625,54236070,1300370,0,365056654
264,2013,WC032,Overstrand,Western Cape,19.4252453,19.4252453,185509904,46131653,0,0,7084131,6688318,0,104407545,37331466,0,145021600,12440772,67697214,35856345,98900260,1755577,3245690,752070475
265,2013,WC033,Cape Agulhas,Western Cape,19.425911399999997,19.425911399999997,69692023,0,0,0,3076960,2179110,0,7437135,664736,0,49044131,0,1126992,0,79579562,6774616,0,219575265
266,2013,WC034,Swellendam,Western Cape,20.044966199999998,20.044966199999998,35226480,16689627,0,0,2766523,4164096,0,7049032,6140514,0,33991785,1490349,0,1246890,33487607,12845,0,142265748
267,2013,WC041,Kannaland,Western Cape,20.718513199999997,20.718513199999997,32995196,0,0,0,2801007,4630140,0,8256420,3675601,0,20746660,0,20250189,0,14544135,103592,0,108002940
268,2013,WC042,Hessequa,Western Cape,21.3798928,21.3798928,85101300,15075799,-640535,0,4636423,6105475,245127,20232005,9256345,0,62822646,0,4119335,0,76022001,2459582,0,285435503
269,2013,WC043,Mossel Bay,Western Cape,21.189115100000002,21.189115100000002,189633338,0,-415193,0,8073770,15091483,5942566,45327754,3052741,0,190901079,7818126,32736834,4763961,167189033,1129491,0,671244983
270,2013,WC044,George,Western Cape,21.904554100000002,21.904554100000002,204429849,65198680,-295892,0,14547571,31205829,3156319,106204496,55450529,0,276450354,135045,95187720,1520077,146373179,277540,0,999841296
271,2013,WC045,Oudtshoorn,Western Cape,22.4768287,22.4768287,140547726,0,0,0,7196674,12954563,0,18470023,12827674,0,107434133,0,13653547,27278259,90985014,0,0,431347613
272,2013,WC047,Bitou,Western Cape,22.1430215,22.1430215,82252652,29088858,0,0,4043480,11649701,901030,29395768,13558902,0,70626149,2547656,18876442,2331932,86042309,0,0,351314879
273,2013,WC048,Knysna,Western Cape,23.429984,23.429984,114821830,25513098,0,-1010435,5907523,20479760,1026111,21369836,14876042,0,122309549,18022437,17127860,5610302,113049168,1989305,12599947,493692333
274,2013,WC051,Laingsburg,Western Cape,23.049842,23.049842,9592126,0,0,0,2144267,217502,307002,7938921,0,0,5676814,0,35123,1236766,17331954,0,0,44480475
275,2013,WC052,Prince Albert,Western Cape,20.902977,20.902977,11027729,0,0,0,2183811,2882353,0,1692967,343021,0,8094812,0,0,0,13293479,0,0,39518172
276,2013,WC053,Beaufort West,Western Cape,22.047636999999998,22.047636999999998,51350392,10984446,0,0,3935770,8000132,677580,13327802,4132089,0,43161669,11271299,10085746,39859,40714129,85728,0,197766641
277,2014,BUF,Buffalo City,Western Cape,22.8105512,22.8105512,954300178,180296242,0,0,45087768,241010582,24491502,629728070,65775074,0,1110464178,0,9742995,145871189,1222190780,0,0,4628958558
278,2014,CPT,City of Cape Town,Eastern Cape,27.6434844,27.6434844,5853903364,2858878843,-21764046,0,120153945,1295119937,174128963,1807382495,808781679,0,6591231632,322442527,3405864981,115033213,3380269486,2442877,-34245903,26679623993
279,2014,DC1,West Coast,Western Cape,18.4680927,18.4680927,117936186,0,0,0,5045400,483930,0,10548006,11817657,0,9968999,32441565,0,0,66972209,329649,0,255543601
280,2014,DC10,Cacadu,Western Cape,18.617562600000003,18.617562600000003,32185285,6031849,0,0,6163515,0,0,1398618,0,0,0,0,4037854,28926669,58206778,71237,0,137021805
281,2014,DC12,Amathole,Eastern Cape,25.6223644,25.6223644,384325746,79832555,0,0,12252661,116309046,1707698,106308634,14476675,0,62048818,0,19273444,0,480774015,0,0,1277309292
282,2014,DC13,Chris Hani,Eastern Cape,27.3616476,27.3616476,134214848,0,0,0,7331478,-1087461,125808,91602438,0,0,13322406,0,9197339,405923849,51634832,1135510,0,713401047
283,2014,DC14,Joe Gqabi,Eastern Cape,26.7967849,26.7967849,108213845,21943760,0,0,5024336,41522420,0,88142521,3967934,0,2473512,0,20740625,120243659,95163295,3201291,0,510637198
284,2014,DC15,O.R.Tambo,Eastern Cape,26.985242200000002,26.985242200000002,249568984,32322721,0,0,11310100,35636005,0,216624379,2343214,0,40105296,23001974,22199567,50510745,730853737,0,0,1414476722
285,2014,DC16,Xhariep,Eastern Cape,29.2320784,29.2320784,34017652,0,0,0,3624702,186989,0,2241596,70941,0,0,0,0,0,19827117,-82234,0,59886763
286,2014,DC18,Lejweleputswa,Free State,25.283758499999998,25.283758499999998,49021645,11718544,0,0,8713434,0,0,6651214,2582857,0,0,0,1648744,4063049,20355574,481657,0,105236718
287,2014,DC19,Thabo Mofutsanyane,Free State,26.230461600000005,26.230461600000005,35148056,5802629,0,0,9043926,48155,0,1154121,41997,0,0,1489696,2208836,19305720,19486654,0,0,93729790
288,2014,DC2,Cape Winelands,Free State,28.299435,28.299435,101370942,31836623,0,0,9650795,456111,0,5884434,12977,0,0,0,0,0,144571019,10259467,0,304042368
289,2014,DC20,Fezile Dabi,Western Cape,19.7591675,19.7591675,70606000,0,0,0,5983000,6270000,0,3589000,378000,0,0,1699000,9505000,17410000,53685000,0,0,169125000
290,2014,DC21,Ugu,Free State,27.737337300000004,27.737337300000004,246106223,0,0,0,7937981,25601,0,198475431,15817647,0,46954224,5820636,19677186,55926313,124762947,1378271,0,722882460
291,2014,DC22,Umgungundlovu,KwaZulu-Natal,30.2512728,30.2512728,157175892,0,0,0,9944341,40242899,0,56330257,2975891,0,71335728,0,143852926,0,81546053,0,0,563403987
292,2014,DC23,Uthukela,KwaZulu-Natal,30.3435506,30.3435506,75866796,48956033,0,0,4775422,16027558,0,38999385,2548677,0,7232242,23757878,48714528,83731826,101782888,5420887,0,457814120
293,2014,DC24,Umzinyathi,KwaZulu-Natal,29.6035495,29.6035495,80926694,0,0,0,3760073,46597110,0,55444588,7574025,0,13246050,0,104552000,151833381,80986350,0,0,544920271
294,2014,DC25,Amajuba,KwaZulu-Natal,30.619989500000003,30.619989500000003,53206824,16421375,0,0,4204529,7365839,0,27446999,970171,0,7000000,5123000,11145000,0,113580444,3228680,0,249692861
295,2014,DC26,Zululand,KwaZulu-Natal,30.066523600000004,30.066523600000004,108533535,20037178,0,0,6191361,6416307,0,29700571,0,0,76016153,0,60519767,1829239,212653951,0,0,521898062
296,2014,DC27,Umkhanyakude,KwaZulu-Natal,31.445617900000002,31.445617900000002,81426389,28488250,0,0,6953469,36477134,0,28109220,977908,0,77569516,36270006,34368893,0,139773757,0,0,470414542
297,2014,DC28,Uthungulu,KwaZulu-Natal,32.537274100000005,32.537274100000005,93566421,17992625,0,0,8813794,4329873,0,48971343,12769207,867911,32470502,0,82515035,12233119,198563303,192530,4805497,518091160
298,2014,DC29,iLembe,KwaZulu-Natal,31.537000300000003,31.537000300000003,140109939,0,0,0,7093680,18547232,0,341416514,9266946,0,72296236,33305213,65457448,43025874,71429392,999837,0,802948311
299,2014,DC3,Overberg,KwaZulu-Natal,31.171038899999996,31.171038899999996,42988987,31576487,2461834,-13512802,5144455,330327,0,2144288,5157305,54384,0,0,125583,0,45567547,509752,0,122548147
300,2014,DC30,Gert Sibande,Western Cape,19.7591675,19.7591675,71916967,12912940,0,0,9974336,2898567,0,19579695,6748420,0,0,0,1953386,184001182,33637776,22821,0,343646090
301,2014,DC31,Nkangala,Mpumalanga,29.9740534,29.9740534,43553164,12346902,0,0,11598147,0,0,8312338,5446678,0,0,299120,4094424,238778701,86342807,6941589,189324,417903194
302,2014,DC32,Ehlanzeni,Mpumalanga,29.6035495,29.6035495,72959026,0,0,0,12652515,0,0,10617898,24204997,0,0,99179,2410706,0,70554126,0,0,193498447
303,2014,DC33,Mopani,Mpumalanga,31.262636600000004,31.262636600000004,170797436,36255360,0,0,8380164,21798680,0,163686795,607869,0,252494974,120164109,29657727,3745476,99359012,290126,0,907237728
304,2014,DC34,Vhembe,Limpopo,30.716043100000004,30.716043100000004,398230000,0,0,0,9546362,0,1712639,65000000,0,0,2269822,67650400,0,1849793,194140000,0,0,740399016
305,2014,DC35,Capricorn,Limpopo,29.9740534,29.9740534,170397592,27998004,0,0,10899977,24623705,0,40544131,524003,0,49930863,0,20528389,0,186717988,8230657,0,540395309
306,2014,DC36,Waterberg,Limpopo,29.2320784,29.2320784,49446351,9164237,0,0,5991824,0,0,4411254,0,0,0,0,13714445,23327464,18503336,59411,0,124618322
307,2014,DC37,Bojanala,Limpopo,28.299435,28.299435,128682894,0,0,0,12504861,0,0,6656994,354798,0,0,2259529,10924630,81456955,33450939,840991,0,277132591
308,2014,DC38,Ngaka Modiri Molema,North West,27.3616476,27.3616476,207813279,38030427,0,0,15608899,0,0,236971410,7102992,0,0,34474807,11874216,134770243,124020756,0,0,810667029
309,2014,DC39,Dr Ruth Segomotsi Mompati,North West,25.8521764,25.8521764,51255400,38770598,0,0,5583779,0,0,38248941,12671670,0,64928699,1514636,100235740,55601755,31698837,0,0,400510055
310,2014,DC4,Eden,North West,24.3341432,24.3341432,74511511,18050489,0,0,7027896,2442589,0,4830626,704457,0,0,0,13807925,0,192537182,0,0,313912675
311,2014,DC40,Dr Kenneth Kaunda,Western Cape,22.047636999999998,22.047636999999998,47118093,8737627,0,0,7595989,590929,0,2919185,921319,0,0,572192,2291390,70955689,27159114,0,929729,169791256
312,2014,DC42,Sedibeng,North West,26.513796399999997,26.513796399999997,158743245,42063277,0,0,10709156,66567,0,28018728,38340,0,0,0,38159021,11145127,74726207,134381,0,363804049
313,2014,DC43,Harry Gwala,Gauteng,28.2058768,28.2058768,106461342,0,0,0,5249110,23321844,0,35925832,3514373,0,9487077,65000,26986325,0,172867120,3672000,1817972,389367995
314,2014,DC44,Alfred Nzo,KwaZulu-Natal,29.6035495,29.6035495,122720317,28607742,0,0,7721913,14013824,0,51886504,2174501,0,2338164,13699087,49022859,137447572,89592255,0,0,519224738
315,2014,DC45,John Taolo Gaetsewe,Eastern Cape,28.859680400000002,28.859680400000002,50554734,0,0,0,3903592,5706,0,2741498,2115930,0,0,0,0,0,24456292,418380,0,84196132
316,2014,DC47,Sekhukhune,Northern Cape,23.1918021,23.1918021,206391618,31155806,0,0,10604876,4142004,0,54984606,1389156,0,83748883,44567664,29772315,0,334324433,237448,0,801318809
317,2014,DC48,West Rand,Limpopo,29.9740534,29.9740534,168404152,0,0,0,9508812,4417976,0,12106508,738663,0,0,0,0,4394200,93324934,33301,0,292928546
318,2014,DC5,Central Karoo,Gauteng,27.455638800000003,27.455638800000003,24789017,0,0,0,2978251,152479,0,839930,704395,0,0,0,211205,0,23875715,53558,0,53604550
319,2014,DC6,Namakwa,Western Cape,22.2384017,22.2384017,21086774,3960227,0,0,2422303,349828,0,1879112,1494457,0,0,0,469206,3425414,16424286,0,0,51511607
320,2014,DC7,Pixley ka Seme,Northern Cape,19.949686,19.949686,21378436,3285585,0,0,3335617,466621,0,2128379,1282866,0,0,399227,175161,7635186,10658827,19217,0,50765122
321,2014,DC8,Z F Mgcawu,Northern Cape,23.3823545,23.3823545,23097859,12182280,0,0,3077604,1354106,0,1086515,219900,0,0,666540,85125,3745458,10624190,7139852,0,63279429
322,2014,DC9,Frances Baard,Northern Cape,21.246215,21.246215,33734005,7280280,0,0,5424122,10695,0,3944329,2300341,0,0,3358591,0,33641868,12210397,397913,0,102302541
323,2014,EC101,Dr Beyers Naude,Northern Cape,24.3341432,24.3341432,41693134,13669198,0,0,3504936,8433204,0,39486158,0,0,43697064,0,1712391,18000,52002568,146345,0,204362998
324,2014,EC102,Blue Crane Route,Eastern Cape,24.3341432,24.3341432,44725380,9402903,0,0,3046510,4133249,4956,31584177,1794270,0,53650958,0,0,0,34103501,0,0,182445904
325,2014,EC103,Ikwezi,Eastern Cape,24.371068,24.371068,15829797,2013112,0,0,1593348,8183394,0,3868228,616474,0,5879737,0,0,0,16150434,-1,0,54134523
326,2014,EC104,Makana,Eastern Cape,25.4733554,25.4733554,95289420,34529513,0,0,8336735,0,0,36729303,6337044,0,67096416,0,6917134,22246207,60457285,0,0,337939057
327,2014,EC105,Ndlambe,Eastern Cape,24.6192899,24.6192899,89225585,0,0,0,5173279,15553627,0,37323413,3416999,0,41025589,0,15400866,0,53929922,0,0,261049280
328,2014,EC106,Sundays River Valley,Eastern Cape,26.324943800000003,26.324943800000003,33092702,5184380,0,0,5165442,42372126,0,25386361,2173282,0,14734165,6380240,0,0,35785206,2511332,0,172785236
329,2014,EC107,Baviaans,Eastern Cape,26.749645,26.749645,20039965,193209,0,0,1668650,1744240,0,16145921,1392212,0,8475329,0,0,5385989,18008074,181500,0,73235089
330,2014,EC108,Kouga,Eastern Cape,25.568108399999996,25.568108399999996,208085170,0,0,0,9025077,33194968,0,80000315,13356400,0,168846560,0,0,0,76715651,0,0,589224141
331,2014,EC109,Kou-Kamma,Eastern Cape,24.048800699999997,24.048800699999997,28238111,5212733,0,0,2768281,10331914,632390,18907196,346188,0,2737927,0,2845179,45060715,21930638,59798,0,139071070
332,2014,EC121,Mbhashe,Eastern Cape,24.8092691,24.8092691,33142487,4979989,0,0,18866589,963238,0,53691281,166143,0,0,0,0,0,83503433,762552,0,196075712
333,2014,EC122,Mnquma,Eastern Cape,24.048800699999997,24.048800699999997,87806707,16664293,0,0,21644000,13188000,0,103310000,278000,0,4170000,10784000,0,0,55418000,3456000,0,316719000
334,2014,EC123,Great Kei,Eastern Cape,28.766440799999998,28.766440799999998,27624188,4276572,0,0,3238312,6805235,0,21922791,1056861,0,6129060,0,0,0,37849737,0,0,108902756
335,2014,EC124,Amahlathi,Eastern Cape,28.0186087,28.0186087,48786224,8362180,0,0,12403531,549447,0,23913786,4255692,0,19631984,6034720,0,0,45890381,4777635,0,174605580
336,2014,EC126,Ngqushwa,Eastern Cape,27.971760600000003,27.971760600000003,32706650,7756384,0,0,7640221,10514045,0,17537186,629312,0,0,0,1315747,0,42398750,381374,0,120879669
337,2014,EC127,Nkonkobe,Eastern Cape,27.267611600000002,27.267611600000002,67527199,13885469,0,0,12298199,23158529,0,28308931,1515354,0,27008479,0,0,10513049,58620844,748304,0,243584357
338,2014,EC128,Nxuba,Eastern Cape,27.267611600000002,27.267611600000002,17006088,4649210,0,0,2105536,3854000,0,9868000,421000,0,23445206,0,339476,4227000,23283960,0,0,89199476
339,2014,EC131,Inxuba Yethemba,Eastern Cape,26.832914399999996,26.832914399999996,69264213,0,0,0,6293573,2390846,1360145,55824125,1360145,0,42861082,0,5789143,0,89225103,0,0,274368375
340,2014,EC132,Tsolwana,Eastern Cape,26.324943800000003,26.324943800000003,12349771,5867326,0,0,2636563,12226267,0,7514495,105912,0,8081962,0,0,7192008,11631638,0,0,67605942
341,2014,EC133,Inkwanca,Eastern Cape,25.378571899999997,25.378571899999997,9701387,8085929,0,0,2007533,7306303,0,9643244,216542,0,5745766,3014301,34183,0,24619149,0,0,70374337
342,2014,EC134,Lukanji,Eastern Cape,26.135943100000002,26.135943100000002,113819269,27807216,0,0,22111612,0,0,0,302490,0,137682772,0,4997293,5977632,120635943,0,28440,433362667
343,2014,EC135,Intsika Yethu,Eastern Cape,26.513796399999997,26.513796399999997,69420651,0,0,0,12515132,-397874,0,32870106,546354,0,0,0,0,0,46072634,1107088,0,162134091
344,2014,EC136,Emalahleni,Eastern Cape,26.8910342,26.8910342,33173030,14121817,0,0,9811645,19244354,0,31702826,689786,0,12850609,0,3993759,1807609,60018084,8418798,0,195832317
345,2014,EC137,Engcobo,Eastern Cape,27.6434844,27.6434844,39295597,0,0,0,10896852,303060,0,32673253,68887,0,0,0,0,2013656,68662370,3931762,0,157845437
346,2014,EC138,Sakhisizwe,Eastern Cape,29.2553229,29.2553229,31077568,4369642,0,0,5349231,13335646,0,10913485,859928,0,6321512,0,0,5600113,32159827,0,0,109986952
347,2014,EC141,Elundini,Eastern Cape,27.983473800000002,27.983473800000002,35188167,18825752,0,0,9482713,8972211,946743,32117955,687042,0,14809383,4070214,2261311,4744181,37060305,37005,0,169202982
348,2014,EC142,Senqu,Eastern Cape,27.831142800000002,27.831142800000002,48400115,0,0,0,9580309,5092904,0,11794122,1280551,0,19424456,0,0,110773,39985532,1917885,0,137586647
349,2014,EC143,Maletswai,Eastern Cape,28.3929417,28.3929417,31116896,9943068,0,0,3290731,4121301,0,11896931,4953452,0,45015920,0,0,386503,25993873,607510,0,137326185
350,2014,EC144,Gariep,Eastern Cape,27.6434844,27.6434844,24285872,5125697,0,0,2853279,4267624,0,16645287,4871502,0,15164893,371744,11630579,353884,12976837,0,0,98547198
351,2014,EC153,Ngquza Hill,Eastern Cape,26.8910342,26.8910342,66633497,0,0,0,15707607,-1648614,0,24497807,479903,0,0,0,0,0,79709689,0,0,185379889
352,2014,EC154,Port St Johns,Eastern Cape,25.8521764,25.8521764,41494510,0,0,0,9514870,4997881,0,30716846,10915858,0,0,0,2131024,0,31596709,0,0,131367698
353,2014,EC155,Nyandeni,Eastern Cape,29.696267699999996,29.696267699999996,79835872,0,0,0,15983398,2417835,0,30480626,139770,0,0,4462723,0,0,66692043,10324018,0,210336285
354,2014,EC156,Mhlontlo,Eastern Cape,29.5457058,29.5457058,38925751,28621089,0,0,12162791,1885939,0,10566890,174000,0,0,5491000,2788135,0,79404893,281053,0,180301541
355,2014,EC157,King Sabata Dalindyebo,Eastern Cape,29.1390642,29.1390642,177629689,84997930,0,0,21462638,42109869,0,395588631,26227902,0,170233448,0,15342111,34953040,80895579,1973704,0,1051414541
356,2014,EC441,Matatiele,Eastern Cape,28.8130675,28.8130675,61542969,7571724,0,0,14806549,27795334,0,19062015,1830,0,26146887,10751099,13388833,32778392,35642957,0,0,249488589
357,2014,EC442,Umzimvubu,Eastern Cape,28.5797981,28.5797981,40099976,5499248,0,0,13847864,3927543,0,30206134,1914921,0,0,0,5646406,0,65316552,324974,0,166783618
358,2014,EC443,Mbizana,Eastern Cape,28.766440799999998,28.766440799999998,33121148,14810642,0,0,15909677,3070843,0,32806888,464967,0,20811676,0,0,788132,61773158,0,0,183557131
359,2014,EC444,Ntabankulu,Eastern Cape,28.9528645,28.9528645,27450633,5984973,0,0,9026935,1906457,11689,9127792,0,0,0,791503,0,0,45990288,412629,0,100702899
360,2014,EKU,Ekurhuleni,Eastern Cape,29.8566142,29.8566142,4940370654,1190685452,-33402244,-665518121,94141267,1343750066,153335126,1978922606,572960410,0,9485710668,1336282933,685924859,1060444402,1064020274,720777,0,23208349129
361,2014,ETH,eThekwini,Eastern Cape,29.278563800000004,29.278563800000004,6893729293,0,0,0,94721024,1618726000,0,1740969000,857206000,0,7839588136,55654925,3285130673,166133000,1925005682,656000,0,24477519733
362,2014,FS161,Letsemeng,Gauteng,28.346194800000003,28.346194800000003,22743860,6196569,0,0,3075184,4896700,0,27731742,599320,0,22791967,0,0,0,29671436,0,0,117706778
363,2014,FS162,Kopanong,KwaZulu-Natal,30.8039474,30.8039474,83475183,0,0,0,3375848,0,0,68997635,0,0,65230004,0,0,0,55685148,0,0,276763818
364,2014,FS163,Mohokare,Free State,25.094045,25.094045,32561655,20204804,0,0,3065339,22456408,0,25776667,2209096,0,19755688,0,5393623,0,30427912,298128,0,162149320
365,2014,FS164,Naledi,Free State,25.4733554,25.4733554,15770480,11004836,0,0,1965546,23905816,0,16960904,1550605,0,20881290,0,0,3347993,18572129,0,0,113959599
366,2014,FS181,Masilonyana,Free State,26.985242200000002,26.985242200000002,62653191,0,0,0,5438500,93110791,1776068,28812144,1657112,0,31808304,6226644,0,0,39713656,0,0,271196410
367,2014,FS182,Tokologo,Free State,24.7142918,24.7142918,20232522,2494458,0,0,2179765,2045880,0,26092841,646284,0,20153684,3005898,8811009,1597456,13481667,0,0,100741464
368,2014,FS183,Tswelopele,Free State,26.6081653,26.6081653,41363504,3502496,0,0,4175336,16533000,0,19853270,4026599,0,29289147,4501000,34000,0,25027922,11878,73000,148391152
369,2014,FS184,Matjhabeng,Free State,25.4733554,25.4733554,482974006,0,0,0,24682338,38941330,0,282950593,132854072,0,665245239,37839048,120425649,0,178906990,3322618,0,1968141883
370,2014,FS185,Nala,Free State,25.9467997,25.9467997,111711830,0,0,0,6976999,4629499,0,48731868,21192668,0,86359870,4745926,17525739,0,27134834,0,0,329009233
371,2014,FS191,Setsoto,Free State,26.8910342,26.8910342,91081399,42506988,0,0,9431747,57167595,763607,263680280,1041054,0,52561888,0,7259404,3876829,80763169,5670141,0,615804101
372,2014,FS192,Dihlabeng,Free State,26.513796399999997,26.513796399999997,172183980,0,0,0,12978943,130802823,0,65314518,14606264,0,115933357,16202701,2587729,8442645,121801378,3991604,0,664845942
373,2014,FS193,Nketoana,Free State,27.6434844,27.6434844,66807808,1840047,0,0,5379215,95804024,0,64210795,2917794,0,34430699,10510488,15911545,0,42150416,0,0,339962831
374,2014,FS194,Maluti a Phofung,Free State,28.2058768,28.2058768,273448022,32211428,0,0,20173891,175827794,0,218444464,5976693,0,264582875,0,84668918,0,310902451,0,0,1386236536
375,2014,FS195,Phumelela,Free State,28.4318311,28.4318311,39264676,7394344,0,0,4533589,13466892,0,16291722,3225152,0,14911001,0,9148108,0,30318417,0,0,138553901
376,2014,FS196,Mantsopa,Free State,28.9528645,28.9528645,49064130,11409100,0,0,4909057,71709422,0,48758767,1042581,0,30795916,11104804,593180,511741,2883360,0,0,232782058
377,2014,FS201,Moqhaka,Free State,29.2320784,29.2320784,162114528,0,0,0,16284853,47137598,0,100276521,11937889,0,171180378,0,11620005,0,110765613,25181,0,631342566
378,2014,FS203,Ngwathe,Free State,27.267611600000002,27.267611600000002,144594464,28565613,0,0,10176405,32738395,0,320976842,37923456,0,149277187,7216758,4480361,10592364,129841996,0,0,876383841
379,2014,FS204,Metsimaholo,Free State,27.267611600000002,27.267611600000002,154346394,34051131,0,0,13173344,84992867,0,32238338,2281562,0,255572719,15226696,23971696,0,61918680,8347000,0,686120427
380,2014,FS205,Mafube,Free State,27.737337300000004,27.737337300000004,77962771,0,0,0,5235182,37976426,0,137283347,7849642,0,27714956,0,0,6746501,37149779,0,0,337918604
381,2014,GT421,Emfuleni,Free State,27.8277881,27.8277881,687024474,163789948,0,-26678369,42735848,781535835,0,477059423,27818590,0,1875519633,137956627,105127031,0,730872151,88308315,0,5091069506
382,2014,GT422,Midvaal,Free State,28.5797981,28.5797981,116737531,9260175,0,0,8740935,57609077,0,115484153,16722328,0,250231044,30203487,56015080,1494313,45676514,1087366,0,709262003
383,2014,GT423,Lesedi,Gauteng,27.784246000000003,27.784246000000003,93609082,6569300,0,0,7839778,58741130,360731,38150526,10416563,0,200318829,15398143,496750,0,76338587,9678221,0,517917640
384,2014,GT481,Mogale City,Gauteng,28.0654445,28.0654445,402119053,83407063,0,0,24074379,221290164,34042830,269168562,38049291,0,657955331,69372348,175811241,25461629,176594586,0,0,2177346477
385,2014,GT482,Randfontein,Gauteng,28.4396756,28.4396756,209424826,0,0,0,14071932,40795993,0,87596063,24488184,0,329571713,0,25439886,420000,123168487,15642081,0,870619165
386,2014,GT483,Westonaria,Gauteng,27.596540299999997,27.596540299999997,125492279,0,0,0,10215719,19397632,4631226,52453622,12255100,0,182409452,5439989,24803347,0,105950138,4510860,0,547559364
387,2014,GT484,Merafong City,Gauteng,27.6786847,27.6786847,299183061,0,0,0,17752644,126728000,11420354,111468555,4451949,0,313926989,78637216,104896764,144965609,101197886,702789,0,1315331816
388,2014,JHB,City of Johannesburg,Gauteng,27.666952000000002,27.666952000000002,7942566000,0,0,0,120639000,2977382000,0,2124347000,1440800000,0,11792735000,1011046000,2051565000,309838600,4051215399,615207000,0,34437340999
389,2014,KZN211,Vulamehlo,Gauteng,27.4086488,27.4086488,15355388,0,0,0,6683911,62028,0,15497808,299429,0,0,0,294537,7995302,15611849,21633,0,61821885
390,2014,KZN212,Umdoni,Gauteng,27.971760600000003,27.971760600000003,58355259,0,0,0,5688055,1134706,0,29897057,1816,0,0,0,20102796,0,46613928,0,-3575021,158218596
391,2014,KZN213,Umzumbe,KwaZulu-Natal,30.573957899999996,30.573957899999996,26538744,0,0,0,11386533,397010,37000,11197883,0,0,0,0,0,0,47477142,1348391,0,98382703
392,2014,KZN214,uMuziwabantu,KwaZulu-Natal,30.6890055,30.6890055,28667000,0,0,0,5834000,-1185000,0,7142000,193000,0,18332000,0,630000,240000,31722000,349000,0,91924000
393,2014,KZN215,Ezingoleni,KwaZulu-Natal,30.5928401,30.5928401,11544430,0,0,0,3010296,0,0,9753810,837,0,0,0,1381339,992626,11492785,0,0,38176123
394,2014,KZN221,uMshwathi,KwaZulu-Natal,29.9277947,29.9277947,37642745,0,0,0,7366082,112271,0,6715960,1838540,0,0,0,11367435,0,21942183,0,0,86985216
395,2014,KZN222,uMngeni,KwaZulu-Natal,30.182021999999996,30.182021999999996,51131509,14847518,0,0,5744657,21461535,0,37598414,4297367,0,65892623,0,1949955,0,80310566,0,0,283234144
396,2014,KZN223,Mpofana,KwaZulu-Natal,30.5743164,30.5743164,20972624,4196982,0,0,1902610,2313408,0,4449284,579109,0,42361336,0,1453813,0,15339369,0,0,93568535
397,2014,KZN224,Impendle,KwaZulu-Natal,30.112734999999997,30.112734999999997,15628929,0,0,0,1618941,621175,100968,3210162,0,0,0,0,460094,0,21761337,0,0,43401606
398,2014,KZN225,The Msunduzi,KwaZulu-Natal,30.112734999999997,30.112734999999997,741537218,0,0,0,37099642,112679217,0,459903048,67174144,0,1453402187,144702136,72201549,5908007,511548956,12533149,0,3618689253
399,2014,KZN226,Mkhambathini,KwaZulu-Natal,29.835230300000003,29.835230300000003,20388091,0,0,0,4122707,1765002,0,4039173,34414,0,0,0,0,8808031,13208643,0,554711,52920772
400,2014,KZN227,Richmond,KwaZulu-Natal,30.3824842,30.3824842,20321331,4090309,0,0,3750576,1266130,0,6354317,696462,0,0,0,5916939,1987852,17402019,363000,0,62148935
401,2014,KZN232,Emnambithi/Ladysmith,KwaZulu-Natal,30.573957899999996,30.573957899999996,115274299,44296660,0,0,14508862,16429198,0,61253593,469241,0,149064631,0,0,16922354,153941242,0,0,572160080
402,2014,KZN233,Indaka,KwaZulu-Natal,30.297419899999998,30.297419899999998,9256777,0,0,0,5125489,619003,0,9805786,213962,0,0,0,5049586,3293541,9708529,29000,0,43101673
403,2014,KZN234,Umtshezi,KwaZulu-Natal,29.7807856,29.7807856,75337674,0,0,0,5036937,14452108,0,38663958,1660258,0,132912833,10340564,2991315,6142844,39429667,407063,0,327375221
404,2014,KZN235,Okhahlamba,KwaZulu-Natal,30.107221999999997,30.107221999999997,36231502,0,0,0,7337666,5338165,0,9930585,1121963,0,0,1447740,9327208,1162830,30984680,-990717,363227,102254849
405,2014,KZN236,Imbabazane,KwaZulu-Natal,30.0202964,30.0202964,17775101,0,0,0,6179961,282244,0,7717189,38537,0,0,6904543,3812000,3467000,38151693,0,164478,84492746
406,2014,KZN241,Endumeni,KwaZulu-Natal,29.3250347,29.3250347,66406993,0,0,0,3074248,12189518,2743870,10800845,1251918,0,68977529,772576,1387899,1297030,56581674,221251,0,225705351
407,2014,KZN242,Nqutu,KwaZulu-Natal,29.686457399999995,29.686457399999995,25612456,0,0,0,8519657,0,0,5760880,46657,0,15718276,249624,2988371,14579099,27358052,129808,0,100962880
