,total_amount,account_type,mun_code,mun_name,label,Province,Latitude,Longitude
2013,142053633,AUDA,NW394,Greater Taung,Total Cash Receipts by Source,North West,25.3785719,25.3785719
2013,149932251,AUDA,NW394,Greater Taung,Total Cash Payments by Type,North West,25.3785719,25.3785719
2013,185419378,AUDA,NW396,Lekwa-Teemane,Total Cash Receipts by Source,North West,24.2390498,24.2390498
2013,229148436,AUDA,NW396,Lekwa-Teemane,Total Cash Payments by Type,North West,24.2390498,24.2390498
2013,76956182,AUDA,NW397,Kagisano/Molopo,Total Cash Receipts by Source,North West,25.3785719,25.3785719
2013,73305452,AUDA,NW397,Kagisano/Molopo,Total Cash Payments by Type,North West,25.3785719,25.3785719
2013,122948917,AUDA,NW401,Ventersdorp,Total Cash Receipts by Source,North West,23.9536466,23.9536466
2013,127821713,AUDA,NW401,Ventersdorp,Total Cash Payments by Type,North West,23.9536466,23.9536466
2013,984479048,AUDA,NW402,Tlokwe City Council,Total Cash Receipts by Source,North West,26.8910342,26.8910342
2013,887648528,AUDA,NW402,Tlokwe City Council,Total Cash Payments by Type,North West,26.8910342,26.8910342
2013,1438466427,AUDA,NW403,City of Matlosana,Total Cash Receipts by Source,North West,27.096925,27.096925
2013,1445211159,AUDA,NW403,City of Matlosana,Total Cash Payments by Type,North West,27.096925,27.096925
2013,218102330,AUDA,NW404,Maquassi Hills,Total Cash Receipts by Source,North West,26.5137964,26.5137964
2013,226907717,AUDA,NW404,Maquassi Hills,Total Cash Payments by Type,North West,26.5137964,26.5137964
2013,24280479369,AUDA,TSH,City of Tshwane,Total Cash Receipts by Source,North West,26.1359431,26.1359431
2013,23871286514,AUDA,TSH,City of Tshwane,Total Cash Payments by Type,North West,26.1359431,26.1359431
2013,220151971,AUDA,WC011,Matzikama,Total Cash Receipts by Source,Gauteng,28.3929417,28.3929417
2013,222367789,AUDA,WC011,Matzikama,Total Cash Payments by Type,Gauteng,28.3929417,28.3929417
2013,193400000,AUDA,WC012,Cederberg,Total Cash Receipts by Source,Western Cape,18.5225709,18.5225709
2013,192604000,AUDA,WC012,Cederberg,Total Cash Payments by Type,Western Cape,18.5225709,18.5225709
2013,197381413,AUDA,WC013,Bergrivier,Total Cash Receipts by Source,Western Cape,19.0118251,19.0118251
2013,195720734,AUDA,WC013,Bergrivier,Total Cash Payments by Type,Western Cape,19.0118251,19.0118251
2013,608725742,AUDA,WC014,Saldanha Bay,Total Cash Receipts by Source,Western Cape,18.7125791,18.7125791
2013,675508706,AUDA,WC014,Saldanha Bay,Total Cash Payments by Type,Western Cape,18.7125791,18.7125791
2013,407639314,AUDA,WC015,Swartland,Total Cash Receipts by Source,Western Cape,18.1903059,18.1903059
2013,416720929,AUDA,WC015,Swartland,Total Cash Payments by Type,Western Cape,18.1903059,18.1903059
2013,381713405,AUDA,WC022,Witzenberg,Total Cash Receipts by Source,Western Cape,18.6624903,18.6624903
2013,383421933,AUDA,WC022,Witzenberg,Total Cash Payments by Type,Western Cape,18.6624903,18.6624903
2013,1462130599,AUDA,WC023,Drakenstein,Total Cash Receipts by Source,Western Cape,19.2831531,19.2831531
2013,1438241819,AUDA,WC023,Drakenstein,Total Cash Payments by Type,Western Cape,19.2831531,19.2831531
2013,967967263,AUDA,WC024,Stellenbosch,Total Cash Receipts by Source,Western Cape,19.04532,19.04532
2013,905776698,AUDA,WC024,Stellenbosch,Total Cash Payments by Type,Western Cape,19.04532,19.04532
2013,821448804,AUDA,WC025,Breede Valley,Total Cash Receipts by Source,Western Cape,18.9502232,18.9502232
2013,765119913,AUDA,WC025,Breede Valley,Total Cash Payments by Type,Western Cape,18.9502232,18.9502232
2013,425201589,AUDA,WC026,Langeberg,Total Cash Receipts by Source,Western Cape,19.4735066,19.4735066
2013,427834643,AUDA,WC026,Langeberg,Total Cash Payments by Type,Western Cape,19.4735066,19.4735066
2013,324213953,AUDA,WC031,Theewaterskloof,Total Cash Receipts by Source,Western Cape,27.812138,27.812138
2013,318082764,AUDA,WC031,Theewaterskloof,Total Cash Payments by Type,Western Cape,27.812138,27.812138
2013,746340489,AUDA,WC032,Overstrand,Total Cash Receipts by Source,Western Cape,19.4252453,19.4252453
2013,788892660,AUDA,WC032,Overstrand,Total Cash Payments by Type,Western Cape,19.4252453,19.4252453
2013,230948070,AUDA,WC033,Cape Agulhas,Total Cash Receipts by Source,Western Cape,19.4259114,19.4259114
2013,232970430,AUDA,WC033,Cape Agulhas,Total Cash Payments by Type,Western Cape,19.4259114,19.4259114
2013,169486830,AUDA,WC034,Swellendam,Total Cash Receipts by Source,Western Cape,20.0449662,20.0449662
2013,170137566,AUDA,WC034,Swellendam,Total Cash Payments by Type,Western Cape,20.0449662,20.0449662
2013,109510663,AUDA,WC041,Kannaland,Total Cash Receipts by Source,Western Cape,20.7185132,20.7185132
2013,100706946,AUDA,WC041,Kannaland,Total Cash Payments by Type,Western Cape,20.7185132,20.7185132
2013,317349886,AUDA,WC042,Hessequa,Total Cash Receipts by Source,Western Cape,21.3798928,21.3798928
2013,310356690,AUDA,WC042,Hessequa,Total Cash Payments by Type,Western Cape,21.3798928,21.3798928
2013,702268178,AUDA,WC043,Mossel Bay,Total Cash Receipts by Source,Western Cape,21.1891151,21.1891151
2013,691442725,AUDA,WC043,Mossel Bay,Total Cash Payments by Type,Western Cape,21.1891151,21.1891151
2013,1022563825,AUDA,WC044,George,Total Cash Receipts by Source,Western Cape,21.9045541,21.9045541
2013,974587772,AUDA,WC044,George,Total Cash Payments by Type,Western Cape,21.9045541,21.9045541
2013,438717001,AUDA,WC045,Oudtshoorn,Total Cash Receipts by Source,Western Cape,22.4768287,22.4768287
2013,437306874,AUDA,WC045,Oudtshoorn,Total Cash Payments by Type,Western Cape,22.4768287,22.4768287
2013,380711469,AUDA,WC047,Bitou,Total Cash Receipts by Source,Western Cape,22.1430215,22.1430215
2013,367122915,AUDA,WC047,Bitou,Total Cash Payments by Type,Western Cape,22.1430215,22.1430215
2013,577384302,AUDA,WC048,Knysna,Total Cash Receipts by Source,Western Cape,23.429984,23.429984
2013,586726423,AUDA,WC048,Knysna,Total Cash Payments by Type,Western Cape,23.429984,23.429984
2013,45131149,AUDA,WC051,Laingsburg,Total Cash Receipts by Source,Western Cape,23.049842,23.049842
2013,47174083,AUDA,WC051,Laingsburg,Total Cash Payments by Type,Western Cape,23.049842,23.049842
2013,67482352,AUDA,WC052,Prince Albert,Total Cash Receipts by Source,Western Cape,20.902977,20.902977
2013,68485048,AUDA,WC052,Prince Albert,Total Cash Payments by Type,Western Cape,20.902977,20.902977
2013,250546163,AUDA,WC053,Beaufort West,Total Cash Receipts by Source,Western Cape,22.047637,22.047637
2013,242991400,AUDA,WC053,Beaufort West,Total Cash Payments by Type,Western Cape,22.047637,22.047637
2014,4991185459,AUDA,BUF,Buffalo City,Total Cash Receipts by Source,Western Cape,22.8105512,22.8105512
2014,4670067344,AUDA,BUF,Buffalo City,Total Cash Payments by Type,Western Cape,22.8105512,22.8105512
2014,25407229000,AUDA,CPT,City of Cape Town,Total Cash Receipts by Source,Eastern Cape,27.6434844,27.6434844
2014,27661895000,AUDA,CPT,City of Cape Town,Total Cash Payments by Type,Eastern Cape,27.6434844,27.6434844
2014,297321488,AUDA,DC1,West Coast,Total Cash Receipts by Source,Western Cape,18.4680927,18.4680927
2014,287519936,AUDA,DC1,West Coast,Total Cash Payments by Type,Western Cape,18.4680927,18.4680927
2014,130271323,AUDA,DC10,Cacadu,Total Cash Receipts by Source,Western Cape,18.6175626,18.6175626
2014,91660472,AUDA,DC10,Cacadu,Total Cash Payments by Type,Western Cape,18.6175626,18.6175626
2014,1375220994,AUDA,DC12,Amathole,Total Cash Receipts by Source,Eastern Cape,25.6223644,25.6223644
2014,1450134409,AUDA,DC12,Amathole,Total Cash Payments by Type,Eastern Cape,25.6223644,25.6223644
2014,1072976677,AUDA,DC13,Chris Hani,Total Cash Receipts by Source,Eastern Cape,27.3616476,27.3616476
2014,1030911462,AUDA,DC13,Chris Hani,Total Cash Payments by Type,Eastern Cape,27.3616476,27.3616476
2014,473004354,AUDA,DC14,Joe Gqabi,Total Cash Receipts by Source,Eastern Cape,26.7967849,26.7967849
2014,458627277,AUDA,DC14,Joe Gqabi,Total Cash Payments by Type,Eastern Cape,26.7967849,26.7967849
2014,1761940919,AUDA,DC15,O.R.Tambo,Total Cash Receipts by Source,Eastern Cape,26.9852422,26.9852422
2014,1750769841,AUDA,DC15,O.R.Tambo,Total Cash Payments by Type,Eastern Cape,26.9852422,26.9852422
2014,54510989,AUDA,DC16,Xhariep,Total Cash Receipts by Source,Eastern Cape,29.2320784,29.2320784
2014,55560462,AUDA,DC16,Xhariep,Total Cash Payments by Type,Eastern Cape,29.2320784,29.2320784
2014,102169144,AUDA,DC18,Lejweleputswa,Total Cash Receipts by Source,Free State,25.2837585,25.2837585
2014,103686634,AUDA,DC18,Lejweleputswa,Total Cash Payments by Type,Free State,25.2837585,25.2837585
2014,85508562,AUDA,DC19,Thabo Mofutsanyane,Total Cash Receipts by Source,Free State,26.2304616,26.2304616
2014,101623372,AUDA,DC19,Thabo Mofutsanyane,Total Cash Payments by Type,Free State,26.2304616,26.2304616
2014,333100100,AUDA,DC2,Cape Winelands,Total Cash Receipts by Source,Free State,28.299435,28.299435
2014,304868615,AUDA,DC2,Cape Winelands,Total Cash Payments by Type,Free State,28.299435,28.299435
2014,150301000,AUDA,DC20,Fezile Dabi,Total Cash Receipts by Source,Western Cape,19.7591675,19.7591675
2014,172249000,AUDA,DC20,Fezile Dabi,Total Cash Payments by Type,Western Cape,19.7591675,19.7591675
2014,968062671,AUDA,DC21,Ugu,Total Cash Receipts by Source,Free State,27.7373373,27.7373373
2014,874481309,AUDA,DC21,Ugu,Total Cash Payments by Type,Free State,27.7373373,27.7373373
2014,635414598,AUDA,DC22,Umgungundlovu,Total Cash Receipts by Source,KwaZulu-Natal,30.2512728,30.2512728
2014,567130241,AUDA,DC22,Umgungundlovu,Total Cash Payments by Type,KwaZulu-Natal,30.2512728,30.2512728
2014,582405108,AUDA,DC23,Uthukela,Total Cash Receipts by Source,KwaZulu-Natal,30.3435506,30.3435506
2014,604623723,AUDA,DC23,Uthukela,Total Cash Payments by Type,KwaZulu-Natal,30.3435506,30.3435506
2014,656349068,AUDA,DC24,Umzinyathi,Total Cash Receipts by Source,KwaZulu-Natal,29.6035495,29.6035495
2014,580145009,AUDA,DC24,Umzinyathi,Total Cash Payments by Type,KwaZulu-Natal,29.6035495,29.6035495
2014,529772579,AUDA,DC25,Amajuba,Total Cash Receipts by Source,KwaZulu-Natal,30.6199895,30.6199895
2014,532102925,AUDA,DC25,Amajuba,Total Cash Payments by Type,KwaZulu-Natal,30.6199895,30.6199895
2014,716985248,AUDA,DC26,Zululand,Total Cash Receipts by Source,KwaZulu-Natal,30.0665236,30.0665236
2014,812035479,AUDA,DC26,Zululand,Total Cash Payments by Type,KwaZulu-Natal,30.0665236,30.0665236
2014,579624642,AUDA,DC27,Umkhanyakude,Total Cash Receipts by Source,KwaZulu-Natal,31.4456179,31.4456179
2014,708110555,AUDA,DC27,Umkhanyakude,Total Cash Payments by Type,KwaZulu-Natal,31.4456179,31.4456179
2014,741868919,AUDA,DC28,Uthungulu,Total Cash Receipts by Source,KwaZulu-Natal,32.5372741,32.5372741
2014,668961132,AUDA,DC28,Uthungulu,Total Cash Payments by Type,KwaZulu-Natal,32.5372741,32.5372741
2014,734288645,AUDA,DC29,iLembe,Total Cash Receipts by Source,KwaZulu-Natal,31.5370003,31.5370003
2014,712125954,AUDA,DC29,iLembe,Total Cash Payments by Type,KwaZulu-Natal,31.5370003,31.5370003
2014,119158686,AUDA,DC3,Overberg,Total Cash Receipts by Source,KwaZulu-Natal,31.1710389,31.1710389
2014,116936364,AUDA,DC3,Overberg,Total Cash Payments by Type,KwaZulu-Natal,31.1710389,31.1710389
2014,298935079,AUDA,DC30,Gert Sibande,Total Cash Receipts by Source,Western Cape,19.7591675,19.7591675
2014,345222587,AUDA,DC30,Gert Sibande,Total Cash Payments by Type,Western Cape,19.7591675,19.7591675
2014,350826576,AUDA,DC31,Nkangala,Total Cash Receipts by Source,Mpumalanga,29.9740534,29.9740534
2014,415095966,AUDA,DC31,Nkangala,Total Cash Payments by Type,Mpumalanga,29.9740534,29.9740534
2014,281652145,AUDA,DC32,Ehlanzeni,Total Cash Receipts by Source,Mpumalanga,29.6035495,29.6035495
2014,243115895,AUDA,DC32,Ehlanzeni,Total Cash Payments by Type,Mpumalanga,29.6035495,29.6035495
2014,1038588409,AUDA,DC33,Mopani,Total Cash Receipts by Source,Mpumalanga,31.2626366,31.2626366
2014,948674497,AUDA,DC33,Mopani,Total Cash Payments by Type,Mpumalanga,31.2626366,31.2626366
2014,1063434083,AUDA,DC34,Vhembe,Total Cash Receipts by Source,Limpopo,30.7160431,30.7160431
2014,917228519,AUDA,DC34,Vhembe,Total Cash Payments by Type,Limpopo,30.7160431,30.7160431
2014,678805058,AUDA,DC35,Capricorn,Total Cash Receipts by Source,Limpopo,29.9740534,29.9740534
2014,640472056,AUDA,DC35,Capricorn,Total Cash Payments by Type,Limpopo,29.9740534,29.9740534
2014,100358954,AUDA,DC36,Waterberg,Total Cash Receipts by Source,Limpopo,29.2320784,29.2320784
2014,121908772,AUDA,DC36,Waterberg,Total Cash Payments by Type,Limpopo,29.2320784,29.2320784
2014,267801184,AUDA,DC37,Bojanala,Total Cash Receipts by Source,Limpopo,28.299435,28.299435
2014,266406748,AUDA,DC37,Bojanala,Total Cash Payments by Type,Limpopo,28.299435,28.299435
2014,759549959,AUDA,DC38,Ngaka Modiri Molema,Total Cash Receipts by Source,North West,27.3616476,27.3616476
2014,660444523,AUDA,DC38,Ngaka Modiri Molema,Total Cash Payments by Type,North West,27.3616476,27.3616476
2014,492048312,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total Cash Receipts by Source,North West,25.8521764,25.8521764
2014,514711682,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total Cash Payments by Type,North West,25.8521764,25.8521764
2014,276101459,AUDA,DC4,Eden,Total Cash Receipts by Source,North West,24.3341432,24.3341432
2014,269349193,AUDA,DC4,Eden,Total Cash Payments by Type,North West,24.3341432,24.3341432
2014,173633386,AUDA,DC40,Dr Kenneth Kaunda,Total Cash Receipts by Source,Western Cape,22.047637,22.047637
2014,201358032,AUDA,DC40,Dr Kenneth Kaunda,Total Cash Payments by Type,Western Cape,22.047637,22.047637
2014,481619233,AUDA,DC42,Sedibeng,Total Cash Receipts by Source,North West,26.5137964,26.5137964
2014,473559310,AUDA,DC42,Sedibeng,Total Cash Payments by Type,North West,26.5137964,26.5137964
2014,498442022,AUDA,DC43,Harry Gwala,Total Cash Receipts by Source,Gauteng,28.2058768,28.2058768
2014,489153436,AUDA,DC43,Harry Gwala,Total Cash Payments by Type,Gauteng,28.2058768,28.2058768
2014,920985731,AUDA,DC44,Alfred Nzo,Total Cash Receipts by Source,KwaZulu-Natal,29.6035495,29.6035495
2014,-986677979,AUDA,DC44,Alfred Nzo,Total Cash Payments by Type,KwaZulu-Natal,29.6035495,29.6035495
2014,75746123,AUDA,DC45,John Taolo Gaetsewe,Total Cash Receipts by Source,Eastern Cape,28.8596804,28.8596804
2014,78786436,AUDA,DC45,John Taolo Gaetsewe,Total Cash Payments by Type,Eastern Cape,28.8596804,28.8596804
2014,729208242,AUDA,DC47,Sekhukhune,Total Cash Receipts by Source,Northern Cape,23.1918021,23.1918021
2014,925056629,AUDA,DC47,Sekhukhune,Total Cash Payments by Type,Northern Cape,23.1918021,23.1918021
2014,237896410,AUDA,DC48,West Rand,Total Cash Receipts by Source,Limpopo,29.9740534,29.9740534
2014,280163142,AUDA,DC48,West Rand,Total Cash Payments by Type,Limpopo,29.9740534,29.9740534
2014,55660060,AUDA,DC5,Central Karoo,Total Cash Receipts by Source,Gauteng,27.4556388,27.4556388
2014,52935043,AUDA,DC5,Central Karoo,Total Cash Payments by Type,Gauteng,27.4556388,27.4556388
2014,48963721,AUDA,DC6,Namakwa,Total Cash Receipts by Source,Western Cape,22.2384017,22.2384017
2014,58716736,AUDA,DC6,Namakwa,Total Cash Payments by Type,Western Cape,22.2384017,22.2384017
2014,46141868,AUDA,DC7,Pixley ka Seme,Total Cash Receipts by Source,Northern Cape,19.949686,19.949686
2014,58041773,AUDA,DC7,Pixley ka Seme,Total Cash Payments by Type,Northern Cape,19.949686,19.949686
2014,54917633,AUDA,DC8,Z F Mgcawu,Total Cash Receipts by Source,Northern Cape,23.3823545,23.3823545
2014,56534036,AUDA,DC8,Z F Mgcawu,Total Cash Payments by Type,Northern Cape,23.3823545,23.3823545
2014,102692539,AUDA,DC9,Frances Baard,Total Cash Receipts by Source,Northern Cape,21.246215,21.246215
2014,98322095,AUDA,DC9,Frances Baard,Total Cash Payments by Type,Northern Cape,21.246215,21.246215
2014,195099495,AUDA,EC101,Dr Beyers Naude,Total Cash Receipts by Source,Northern Cape,24.3341432,24.3341432
2014,207495487,AUDA,EC101,Dr Beyers Naude,Total Cash Payments by Type,Northern Cape,24.3341432,24.3341432
2014,167004207,AUDA,EC102,Blue Crane Route,Total Cash Receipts by Source,Eastern Cape,24.371068,24.371068
2014,174983435,AUDA,EC102,Blue Crane Route,Total Cash Payments by Type,Eastern Cape,24.3341432,24.3341432
2014,44393172,AUDA,EC103,Ikwezi,Total Cash Receipts by Source,Eastern Cape,24.371068,24.371068
2014,43846307,AUDA,EC103,Ikwezi,Total Cash Payments by Type,Eastern Cape,24.3341432,24.3341432
2014,372328658,AUDA,EC104,Makana,Total Cash Receipts by Source,Eastern Cape,25.4733554,25.4733554
2014,404167624,AUDA,EC104,Makana,Total Cash Payments by Type,Eastern Cape,25.4733554,25.4733554
2014,262917846,AUDA,EC105,Ndlambe,Total Cash Receipts by Source,Eastern Cape,24.6192899,24.6192899
2014,269617850,AUDA,EC105,Ndlambe,Total Cash Payments by Type,Eastern Cape,24.6192899,24.6192899
2014,196901296,AUDA,EC106,Sundays River Valley,Total Cash Receipts by Source,Eastern Cape,26.3249438,26.3249438
2014,204199014,AUDA,EC106,Sundays River Valley,Total Cash Payments by Type,Eastern Cape,26.3249438,26.3249438
2014,87662343,AUDA,EC107,Baviaans,Total Cash Receipts by Source,Eastern Cape,26.749645,26.749645
2014,87489843,AUDA,EC107,Baviaans,Total Cash Payments by Type,Eastern Cape,26.749645,26.749645
2014,526838066,AUDA,EC108,Kouga,Total Cash Receipts by Source,Eastern Cape,25.5681084,25.5681084
2014,516478624,AUDA,EC108,Kouga,Total Cash Payments by Type,Eastern Cape,25.5681084,25.5681084
2014,135390098,AUDA,EC109,Kou-Kamma,Total Cash Receipts by Source,Eastern Cape,24.0488007,24.0488007
2014,132672720,AUDA,EC109,Kou-Kamma,Total Cash Payments by Type,Eastern Cape,24.0488007,24.0488007
2014,207947717,AUDA,EC121,Mbhashe,Total Cash Receipts by Source,Eastern Cape,24.8092691,24.8092691
2014,165132882,AUDA,EC121,Mbhashe,Total Cash Payments by Type,Eastern Cape,24.8092691,24.8092691
2014,190984000,AUDA,EC122,Mnquma,Total Cash Receipts by Source,Eastern Cape,24.0488007,24.0488007
2014,227048000,AUDA,EC122,Mnquma,Total Cash Payments by Type,Eastern Cape,24.0488007,24.0488007
2014,81070720,AUDA,EC123,Great Kei,Total Cash Receipts by Source,Eastern Cape,28.7664408,28.7664408
2014,97103083,AUDA,EC123,Great Kei,Total Cash Payments by Type,Eastern Cape,28.7664408,28.7664408
2014,163982821,AUDA,EC124,Amahlathi,Total Cash Receipts by Source,Eastern Cape,28.0186087,28.0186087
2014,159890711,AUDA,EC124,Amahlathi,Total Cash Payments by Type,Eastern Cape,28.0186087,28.0186087
2014,87445519,AUDA,EC126,Ngqushwa,Total Cash Receipts by Source,Eastern Cape,27.9717606,27.9717606
2014,103211097,AUDA,EC126,Ngqushwa,Total Cash Payments by Type,Eastern Cape,27.9717606,27.9717606
2014,216274617,AUDA,EC127,Nkonkobe,Total Cash Receipts by Source,Eastern Cape,27.2676116,27.2676116
2014,214126325,AUDA,EC127,Nkonkobe,Total Cash Payments by Type,Eastern Cape,27.2676116,27.2676116
2014,67399296,AUDA,EC128,Nxuba,Total Cash Receipts by Source,Eastern Cape,27.2676116,27.2676116
2014,70074000,AUDA,EC128,Nxuba,Total Cash Payments by Type,Eastern Cape,27.2676116,27.2676116
2014,289794123,AUDA,EC131,Inxuba Yethemba,Total Cash Receipts by Source,Eastern Cape,26.8329144,26.8329144
2014,316371775,AUDA,EC131,Inxuba Yethemba,Total Cash Payments by Type,Eastern Cape,26.8329144,26.8329144
2014,72264572,AUDA,EC132,Tsolwana,Total Cash Receipts by Source,Eastern Cape,26.3249438,26.3249438
2014,69572283,AUDA,EC132,Tsolwana,Total Cash Payments by Type,Eastern Cape,26.3249438,26.3249438
2014,59727458,AUDA,EC133,Inkwanca,Total Cash Receipts by Source,Eastern Cape,25.3785719,25.3785719
2014,59807034,AUDA,EC133,Inkwanca,Total Cash Payments by Type,Eastern Cape,25.3785719,25.3785719
2014,360832053,AUDA,EC134,Lukanji,Total Cash Receipts by Source,Eastern Cape,26.1359431,26.1359431
2014,404077936,AUDA,EC134,Lukanji,Total Cash Payments by Type,Eastern Cape,26.1359431,26.1359431
2014,198453520,AUDA,EC135,Intsika Yethu,Total Cash Receipts by Source,Eastern Cape,26.5137964,26.5137964
2014,190856360,AUDA,EC135,Intsika Yethu,Total Cash Payments by Type,Eastern Cape,26.5137964,26.5137964
2014,141851000,AUDA,EC136,Emalahleni,Total Cash Receipts by Source,Eastern Cape,26.8910342,26.8910342
2014,143973000,AUDA,EC136,Emalahleni,Total Cash Payments by Type,Eastern Cape,26.8910342,26.8910342
2014,167004806,AUDA,EC137,Engcobo,Total Cash Receipts by Source,Eastern Cape,27.6434844,27.6434844
2014,176489505,AUDA,EC137,Engcobo,Total Cash Payments by Type,Eastern Cape,27.6434844,27.6434844
2014,119141645,AUDA,EC138,Sakhisizwe,Total Cash Receipts by Source,Eastern Cape,29.2553229,29.2553229
2014,130048237,AUDA,EC138,Sakhisizwe,Total Cash Payments by Type,Eastern Cape,29.2553229,29.2553229
2014,168938547,AUDA,EC141,Elundini,Total Cash Receipts by Source,Eastern Cape,27.9834738,27.9834738
2014,166666486,AUDA,EC141,Elundini,Total Cash Payments by Type,Eastern Cape,27.9834738,27.9834738
2014,176800555,AUDA,EC142,Senqu,Total Cash Receipts by Source,Eastern Cape,27.8311428,27.8311428
2014,168063534,AUDA,EC142,Senqu,Total Cash Payments by Type,Eastern Cape,27.8311428,27.8311428
2014,120791062,AUDA,EC143,Maletswai,Total Cash Receipts by Source,Eastern Cape,28.3929417,28.3929417
2014,112598751,AUDA,EC143,Maletswai,Total Cash Payments by Type,Eastern Cape,28.3929417,28.3929417
2014,72618564,AUDA,EC144,Gariep,Total Cash Receipts by Source,Eastern Cape,27.6434844,27.6434844
2014,72152339,AUDA,EC144,Gariep,Total Cash Payments by Type,Eastern Cape,27.6434844,27.6434844
2014,201697370,AUDA,EC153,Ngquza Hill,Total Cash Receipts by Source,Eastern Cape,26.8910342,26.8910342
2014,221802874,AUDA,EC153,Ngquza Hill,Total Cash Payments by Type,Eastern Cape,26.8910342,26.8910342
2014,138781514,AUDA,EC154,Port St Johns,Total Cash Receipts by Source,Eastern Cape,25.8521764,25.8521764
2014,138993649,AUDA,EC154,Port St Johns,Total Cash Payments by Type,Eastern Cape,25.8521764,25.8521764
2014,222839755,AUDA,EC155,Nyandeni,Total Cash Receipts by Source,Eastern Cape,29.6962677,29.6962677
2014,230086613,AUDA,EC155,Nyandeni,Total Cash Payments by Type,Eastern Cape,29.6962677,29.6962677
2014,172839691,AUDA,EC156,Mhlontlo,Total Cash Receipts by Source,Eastern Cape,29.5457058,29.5457058
2014,205605352,AUDA,EC156,Mhlontlo,Total Cash Payments by Type,Eastern Cape,29.5457058,29.5457058
2014,1009858816,AUDA,EC157,King Sabata Dalindyebo,Total Cash Receipts by Source,Eastern Cape,29.1390642,29.1390642
2014,1119426110,AUDA,EC157,King Sabata Dalindyebo,Total Cash Payments by Type,Eastern Cape,29.1390642,29.1390642
2014,240074264,AUDA,EC441,Matatiele,Total Cash Receipts by Source,Eastern Cape,28.8130675,28.8130675
2014,259743252,AUDA,EC441,Matatiele,Total Cash Payments by Type,Eastern Cape,28.8130675,28.8130675
2014,265690497,AUDA,EC442,Umzimvubu,Total Cash Receipts by Source,Eastern Cape,28.5797981,28.5797981
2014,272661406,AUDA,EC442,Umzimvubu,Total Cash Payments by Type,Eastern Cape,28.5797981,28.5797981
2014,245800097,AUDA,EC443,Mbizana,Total Cash Receipts by Source,Eastern Cape,28.7664408,28.7664408
2014,237166378,AUDA,EC443,Mbizana,Total Cash Payments by Type,Eastern Cape,28.7664408,28.7664408
2014,101432477,AUDA,EC444,Ntabankulu,Total Cash Receipts by Source,Eastern Cape,28.9528645,28.9528645
2014,103263815,AUDA,EC444,Ntabankulu,Total Cash Payments by Type,Eastern Cape,28.9528645,28.9528645
2014,23944901207,AUDA,EKU,Ekurhuleni,Total Cash Receipts by Source,Eastern Cape,29.8566142,29.8566142
2014,22424737737,AUDA,EKU,Ekurhuleni,Total Cash Payments by Type,Eastern Cape,29.8566142,29.8566142
2014,26730404227,AUDA,ETH,eThekwini,Total Cash Receipts by Source,Eastern Cape,29.2785638,29.2785638
2014,25430422001,AUDA,ETH,eThekwini,Total Cash Payments by Type,Eastern Cape,29.2785638,29.2785638
2014,98120267,AUDA,FS161,Letsemeng,Total Cash Receipts by Source,Gauteng,28.3461948,28.3461948
2014,85061636,AUDA,FS161,Letsemeng,Total Cash Payments by Type,Gauteng,28.3461948,28.3461948
2014,192924439,AUDA,FS162,Kopanong,Total Cash Receipts by Source,KwaZulu-Natal,30.8039474,30.8039474
2014,190270223,AUDA,FS162,Kopanong,Total Cash Payments by Type,KwaZulu-Natal,30.8039474,30.8039474
2014,64246459,AUDA,FS163,Mohokare,Total Cash Receipts by Source,Free State,25.094045,25.094045
2014,66196228,AUDA,FS163,Mohokare,Total Cash Payments by Type,Free State,25.094045,25.094045
2014,90127768,AUDA,FS164,Naledi,Total Cash Receipts by Source,Free State,25.4733554,25.4733554
2014,87147699,AUDA,FS164,Naledi,Total Cash Payments by Type,Free State,25.4733554,25.4733554
2014,179892758,AUDA,FS181,Masilonyana,Total Cash Receipts by Source,Free State,26.9852422,26.9852422
2014,182613276,AUDA,FS181,Masilonyana,Total Cash Payments by Type,Free State,26.9852422,26.9852422
2014,93753918,AUDA,FS182,Tokologo,Total Cash Receipts by Source,Free State,24.7142918,24.7142918
2014,92729809,AUDA,FS182,Tokologo,Total Cash Payments by Type,Free State,24.7142918,24.7142918
2014,138885315,AUDA,FS183,Tswelopele,Total Cash Receipts by Source,Free State,26.6081653,26.6081653
2014,140146478,AUDA,FS183,Tswelopele,Total Cash Payments by Type,Free State,26.6081653,26.6081653
2014,1282398360,AUDA,FS184,Matjhabeng,Total Cash Receipts by Source,Free State,25.4733554,25.4733554
2014,1290390610,AUDA,FS184,Matjhabeng,Total Cash Payments by Type,Free State,25.4733554,25.4733554
2014,313992325,AUDA,FS185,Nala,Total Cash Receipts by Source,Free State,25.9467997,25.9467997
2014,297274931,AUDA,FS185,Nala,Total Cash Payments by Type,Free State,25.9467997,25.9467997
2014,407304422,AUDA,FS191,Setsoto,Total Cash Receipts by Source,Free State,26.8910342,26.8910342
2014,411594142,AUDA,FS191,Setsoto,Total Cash Payments by Type,Free State,26.8910342,26.8910342
2014,514079875,AUDA,FS192,Dihlabeng,Total Cash Receipts by Source,Free State,26.5137964,26.5137964
2014,519833345,AUDA,FS192,Dihlabeng,Total Cash Payments by Type,Free State,26.5137964,26.5137964
