,Unnamed: 0,mun_name,mun_code,currRatio,cash_bal,cash_costCov,waste_prop,repairs_PPE,Province,Latitude,Longitude
36,2013,Harry Gwala,DC43,0.6734515161492725,16646555,0.04892913404110574,1.1113033083380595,0.019825119031768684,KwaZulu-Natal,29.6035495,29.6035495
37,2013,Alfred Nzo,DC44,1.8512773743972584,96692563,0.5424027421638712,0.0010528435404403885,0.0,Eastern Cape,28.859680400000002,28.859680400000002
38,2013,John Taolo Gaetsewe,DC45,3.257107705678675,4820868,0.6488259982951327,0.008202058395906486,0.0,Northern Cape,23.1918021,23.1918021
39,2013,Sekhukhune,DC47,1.1188690635812844,57242547,0.10095408280170796,0.7086382626627615,0.0,Limpopo,29.9740534,29.9740534
40,2013,West Rand,DC48,2.3248895845533304,-16557656,-0.06006643119638242,0.014365745220076704,0.024094326271508617,Gauteng,27.455638800000003,27.455638800000003
41,2013,Central Karoo,DC5,0.4444633144587451,2095368,0.0642529904443734,0.06252396807303648,0.0,Western Cape,22.2384017,22.2384017
42,2013,Namakwa,DC6,3.8819909502379386,-2742106,1.030891955571035,0.1234090707096122,0.0,Northern Cape,19.949686,19.949686
43,2013,Pixley ka Seme,DC7,0.8543583000620383,5755623,0.4780748902983894,0.7365202818301364,0.0,Northern Cape,23.3823545,23.3823545
44,2013,Z F Mgcawu,DC8,0.7146875212273959,2380406,0.06008537809074242,0.06760511558349301,0.0,Northern Cape,,
45,2013,Frances Baard,DC9,7.119853971369946,-2650268,0.847267831302864,0.013721061467743753,0.0541618622015209,Northern Cape,24.3341432,24.3341432
46,2013,Dr Beyers Naude,EC101,2.073104056268042,16747063,0.2683960247042048,0.08069285026336509,,Eastern Cape,,
47,2013,Blue Crane Route,EC102,0.8454139777842026,6354924,0.16876785799558586,0.00204372350864606,,Eastern Cape,24.3341432,24.3341432
48,2013,Ikwezi,EC103,0.211702156155089,72095,-0.018139732326693716,0.4434991318555614,0.011583463063094365,Eastern Cape,25.4733554,25.4733554
49,2013,Makana,EC104,1.2057749040699661,-43164595,-0.10763904317816518,0.5302989265634276,0.012717990757619174,Eastern Cape,24.6192899,24.6192899
50,2013,Ndlambe,EC105,1.0572574637556587,-20299000,-0.07447673626189112,0.28886289583895514,0.0,Eastern Cape,26.324943800000003,26.324943800000003
51,2013,Sundays River Valley,EC106,0.9789352156834722,4067577,0.08573979487282478,0.27125798358527464,0.02968632699134511,Eastern Cape,26.749645,26.749645
52,2013,Baviaans,EC107,0.17053336522363072,181619,0.002841978601649064,0.20736674815311448,0.013742227373019235,Eastern Cape,25.568108399999996,25.568108399999996
53,2013,Kouga,EC108,0.5413108816066224,2112150,0.03755858054228342,0.07727150146297906,0.007734268261058787,Eastern Cape,24.048800699999997,24.048800699999997
54,2013,Kou-Kamma,EC109,0.9386841993057136,305793,0.002209864060258548,0.0,0.004275167515428139,Eastern Cape,24.8092691,24.8092691
55,2013,Mbhashe,EC121,3.6567765813300377,41231087,0.2835077010215462,0.3270873060732801,0.0,Eastern Cape,24.048800699999997,24.048800699999997
56,2013,Mnquma,EC122,1.7320112200292535,14132280,0.06690585556901742,0.4722280039344522,0.009134907478108047,Eastern Cape,28.766440799999998,28.766440799999998
