,total_amount,account_type,mun_code,mun_name,label,Province,Latitude,Longitude
2013,0.0,AUDA,KZN237,Inkosi Langalibalele,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.3250347,29.3250347
2013,0.0,AUDA,KZN238,Alfred Duma,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.6864574,29.6864574
2013,0.0,AUDA,KZN241,Endumeni,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.044866,30.044866
2013,1577120.0,AUDA,KZN242,Nqutu,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,36.5552171,36.5552171
2013,7151318.0,AUDA,KZN244,Msinga,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.2343393,30.2343393
2013,6618835.0,AUDA,KZN245,Umvoti,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.6746303,30.6746303
2013,58489001.0,AUDA,KZN252,Newcastle,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.4357631,30.4357631
2013,1630375.0,AUDA,KZN253,Emadlangeni,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.6199895,30.6199895
2013,3680989.0,AUDA,KZN254,Dannhauser,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.9971769,29.9971769
2013,0.0,AUDA,KZN261,eDumbe,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.315775,30.315775
2013,8381959.0,AUDA,KZN262,uPhongolo,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.0202964,30.0202964
2013,13804000.0,AUDA,KZN263,Abaqulusi,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.8039474,30.8039474
2013,2548354.0,AUDA,KZN265,Nongoma,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.5370003,31.5370003
2013,0.0,AUDA,KZN266,Ulundi,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.9876321,30.9876321
2013,1014000.0,AUDA,KZN271,Umhlabuyalingana,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.7195459,31.7195459
2013,0.0,AUDA,KZN272,Jozini,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.442761,31.442761
2013,0.0,AUDA,KZN273,The Big 5 False Bay,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,32.4467238,32.4467238
2013,4472765.0,AUDA,KZN274,Hlabisa,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,32.0650697,32.0650697
2013,2040579.0,AUDA,KZN275,Mtubatuba,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,32.3107517,32.3107517
2013,0.0,AUDA,KZN276,Big Five Hlabisa,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.8648002,31.8648002
2013,3072000.0,AUDA,KZN281,Mfolozi,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,32.2880726,32.2880726
2013,14606687.0,AUDA,KZN282,uMhlathuze,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,32.279972,32.279972
2013,0.0,AUDA,KZN283,Ntambanana,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,32.259717,32.259717
2013,10013279.0,AUDA,KZN284,uMlalazi,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.947311,31.947311
2013,2191735.0,AUDA,KZN285,Mthonjaneni,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.7394939,31.7394939
2013,0.0,AUDA,KZN286,Nkandla,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.4913182,31.4913182
2013,14306480.0,AUDA,KZN291,Mandeni,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.3998995,31.3998995
2013,63303086.0,AUDA,KZN292,KwaDukuza,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.0894002,31.0894002
2013,3102372.0,AUDA,KZN293,Ndwedwe,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.4684703,31.4684703
2013,0.0,AUDA,KZN294,Maphumulo,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.2892229,31.2892229
2013,0.0,AUDA,KZN431,Ingwe,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.9417368,30.9417368
2013,1744563.0,AUDA,KZN432,Kwa Sani,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,31.03351,31.03351
2013,3586000.0,AUDA,KZN433,Greater Kokstad,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.8815203,29.8815203
2013,1834363.0,AUDA,KZN434,Ubuhlebezwe,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.5107708,29.5107708
2013,0.0,AUDA,KZN435,Umzimkhulu,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.3714909,29.3714909
2013,0.0,AUDA,KZN436,Dr Nkosazana Dlamini Zuma,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,30.0665236,30.0665236
2013,4173608.0,AUDA,LIM331,Greater Giyani,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.6962677,29.6962677
2013,0.0,AUDA,LIM332,Greater Letaba,Total Repairs and Maintenance Expenditure,KwaZulu-Natal,29.8351232,29.8351232
2013,91867351.0,AUDA,LIM333,Greater Tzaneen,Total Repairs and Maintenance Expenditure,Limpopo,30.8039474,30.8039474
2013,12434620.0,AUDA,LIM334,Ba-Phalaborwa,Total Repairs and Maintenance Expenditure,Limpopo,30.2974199,30.2974199
2013,1271071.0,AUDA,LIM335,Maruleng,Total Repairs and Maintenance Expenditure,Limpopo,30.0665236,30.0665236
2013,0.0,AUDA,LIM341,Musina,Total Repairs and Maintenance Expenditure,Limpopo,31.1406753,31.1406753
2013,0.0,AUDA,LIM342,Mutale,Total Repairs and Maintenance Expenditure,Limpopo,30.9576681,30.9576681
2013,41675241.0,AUDA,LIM343,Thulamela,Total Repairs and Maintenance Expenditure,Limpopo,29.6962677,29.6962677
2013,14676000.0,AUDA,LIM344,Makhado,Total Repairs and Maintenance Expenditure,Limpopo,30.8039474,30.8039474
2013,0.0,AUDA,LIM345,Makhado-Thulamela,Total Repairs and Maintenance Expenditure,Limpopo,30.6199895,30.6199895
2013,1470418.0,AUDA,LIM351,Blouberg,Total Repairs and Maintenance Expenditure,Limpopo,29.9070436,29.9070436
2013,3571435.0,AUDA,LIM352,Aganang,Total Repairs and Maintenance Expenditure,Limpopo,29.4156865,29.4156865
2013,1409991.0,AUDA,LIM353,Molemole,Total Repairs and Maintenance Expenditure,Limpopo,28.9950702,28.9950702
2013,144647619.0,AUDA,LIM354,Polokwane,Total Repairs and Maintenance Expenditure,Limpopo,29.0925356,29.0925356
2013,6993530.0,AUDA,LIM355,Lepele-Nkumpi,Total Repairs and Maintenance Expenditure,Limpopo,29.6962677,29.6962677
2013,12698000.0,AUDA,LIM361,Thabazimbi,Total Repairs and Maintenance Expenditure,Limpopo,29.4485367,29.4485367
2013,0.0,AUDA,LIM362,Lephalale,Total Repairs and Maintenance Expenditure,Limpopo,29.6499162,29.6499162
2013,2430000.0,AUDA,LIM364,Mookgopong,Total Repairs and Maintenance Expenditure,Limpopo,27.3616476,27.3616476
2013,21171999.0,AUDA,LIM365,Modimolle,Total Repairs and Maintenance Expenditure,Limpopo,27.7373373,27.7373373
2013,0.0,AUDA,LIM366,Bela-Bela,Total Repairs and Maintenance Expenditure,Limpopo,28.7664408,28.7664408
2013,97163378.0,AUDA,LIM367,Mogalakwena,Total Repairs and Maintenance Expenditure,Limpopo,28.2058768,28.2058768
2013,0.0,AUDA,LIM368,Modimolle/Mookgophong,Total Repairs and Maintenance Expenditure,Limpopo,28.2526623,28.2526623
2013,9743412.0,AUDA,LIM471,Ephraim Mogale,Total Repairs and Maintenance Expenditure,Limpopo,29.0138916,29.0138916
2013,5116238.0,AUDA,LIM472,Elias Motsoaledi,Total Repairs and Maintenance Expenditure,Limpopo,28.4046264,28.4046264
2013,13988037.0,AUDA,LIM473,Makhuduthamaga,Total Repairs and Maintenance Expenditure,Limpopo,29.3250347,29.3250347
2013,889152.0,AUDA,LIM474,Fetakgomo,Total Repairs and Maintenance Expenditure,Limpopo,29.3949458,29.3949458
2013,0.0,AUDA,LIM475,Greater Tubatse,Total Repairs and Maintenance Expenditure,Limpopo,29.8352303,29.8352303
2013,0.0,AUDA,LIM476,Greater Tubatse/Fetakgomo,Total Repairs and Maintenance Expenditure,Limpopo,29.8352303,29.8352303
2013,161778437.0,AUDA,MAN,Mangaung,Total Repairs and Maintenance Expenditure,Limpopo,30.2512728,30.2512728
2013,0.0,AUDA,MP301,Chief Albert Luthuli,Total Repairs and Maintenance Expenditure,Limpopo,29.8352303,29.8352303
2013,0.0,AUDA,MP302,Msukaligwa,Total Repairs and Maintenance Expenditure,Free State,26.3249438,26.3249438
2013,10213000.0,AUDA,MP303,Mkhondo,Total Repairs and Maintenance Expenditure,Mpumalanga,30.3325113,30.3325113
2013,0.0,AUDA,MP304,Dr Pixley Ka Isaka Seme,Total Repairs and Maintenance Expenditure,Mpumalanga,30.0665236,30.0665236
2013,31405000.0,AUDA,MP305,Lekwa,Total Repairs and Maintenance Expenditure,Mpumalanga,30.6199895,30.6199895
2013,4529185.0,AUDA,MP306,Dipaleseng,Total Repairs and Maintenance Expenditure,Mpumalanga,29.8815203,29.8815203
2013,0.0,AUDA,MP307,Govan Mbeki,Total Repairs and Maintenance Expenditure,Mpumalanga,29.3250347,29.3250347
2013,14419283.0,AUDA,MP311,Victor Khanye,Total Repairs and Maintenance Expenditure,Mpumalanga,28.5797981,28.5797981
2013,110671182.0,AUDA,MP312,Emalahleni,Total Repairs and Maintenance Expenditure,Mpumalanga,29.1390642,29.1390642
2013,0.0,AUDA,MP313,Steve Tshwete,Total Repairs and Maintenance Expenditure,Mpumalanga,28.8130675,28.8130675
2013,0.0,AUDA,MP314,Emakhazeni,Total Repairs and Maintenance Expenditure,Mpumalanga,29.2553229,29.2553229
2013,0.0,AUDA,MP315,Thembisile,Total Repairs and Maintenance Expenditure,Mpumalanga,29.4681751,29.4681751
2013,273026000.0,AUDA,MP316,Dr JS Moroka,Total Repairs and Maintenance Expenditure,Mpumalanga,30.0665236,30.0665236
2013,0.0,AUDA,MP321,Thaba Chweu,Total Repairs and Maintenance Expenditure,Mpumalanga,28.9062794,28.9062794
2013,133783000.0,AUDA,MP322,Mbombela,Total Repairs and Maintenance Expenditure,Mpumalanga,28.8130675,28.8130675
2013,0.0,AUDA,MP323,Umjindi,Total Repairs and Maintenance Expenditure,Mpumalanga,30.7791913,30.7791913
2013,22682313.0,AUDA,MP324,Nkomazi,Total Repairs and Maintenance Expenditure,Mpumalanga,31.03351,31.03351
2013,39299812.0,AUDA,MP325,Bushbuckridge,Total Repairs and Maintenance Expenditure,Mpumalanga,31.7195459,31.7195459
2013,0.0,AUDA,MP326,Mbombela,Total Repairs and Maintenance Expenditure,Mpumalanga,31.1710389,31.1710389
2013,1310452.0,AUDA,NC061,Richtersveld,Total Repairs and Maintenance Expenditure,Mpumalanga,30.9693589,30.9693589
2013,0.0,AUDA,NC062,Nama Khoi,Total Repairs and Maintenance Expenditure,Northern Cape,17.1011931,17.1011931
