,account_type,mun_code,account_type,label,total_amount,Province,Latitude,Longitude
2014,AUDA,DC21,Ugu,PAYE deductions,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,VAT (output less input),0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,Pensions / Retirement deductions,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,Loan repayments,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,Trade Creditors,17907921,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,Auditor General,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,Other,116626487,Western Cape,19.7591675,19.7591675
2014,AUDA,DC21,Ugu,Total,135304553,Western Cape,19.7591675,19.7591675
2014,AUDA,DC22,Umgungundlovu,Bulk Electricity,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Bulk Water,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,PAYE deductions,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,VAT (output less input),0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Pensions / Retirement deductions,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Loan repayments,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Trade Creditors,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Auditor General,0,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Other,45013412,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC22,Umgungundlovu,Total,45013412,KwaZulu-Natal,30.2512728,30.2512728
2014,AUDA,DC23,Uthukela,Bulk Electricity,0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Bulk Water,36672736,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,PAYE deductions,0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,VAT (output less input),0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Pensions / Retirement deductions,0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Loan repayments,0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Trade Creditors,37432814,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Auditor General,0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Other,0,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC23,Uthukela,Total,74105550,KwaZulu-Natal,30.3435506,30.3435506
2014,AUDA,DC24,Umzinyathi,Bulk Electricity,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Bulk Water,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,PAYE deductions,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,VAT (output less input),0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Pensions / Retirement deductions,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Loan repayments,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Trade Creditors,52548423,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Auditor General,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Other,8959895,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC24,Umzinyathi,Total,61508318,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC25,Amajuba,Bulk Electricity,0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Bulk Water,1330000,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,PAYE deductions,0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,VAT (output less input),0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Pensions / Retirement deductions,0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Loan repayments,0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Trade Creditors,25065069,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Auditor General,0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Other,0,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC25,Amajuba,Total,26395069,KwaZulu-Natal,30.6199895,30.6199895
2014,AUDA,DC26,Zululand,Bulk Electricity,0,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Bulk Water,0,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,PAYE deductions,0,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,VAT (output less input),6641538,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Pensions / Retirement deductions,0,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Loan repayments,0,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Trade Creditors,38290282,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Auditor General,0,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Other,50947575,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC26,Zululand,Total,95879395,KwaZulu-Natal,30.0665236,30.0665236
2014,AUDA,DC27,Umkhanyakude,Bulk Electricity,0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Bulk Water,0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,PAYE deductions,0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,VAT (output less input),0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Pensions / Retirement deductions,0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Loan repayments,0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Trade Creditors,77476573,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Auditor General,0,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Other,35650544,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC27,Umkhanyakude,Total,113127117,KwaZulu-Natal,31.4456179,31.4456179
2014,AUDA,DC28,Uthungulu,Bulk Electricity,0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Bulk Water,0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,PAYE deductions,0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,VAT (output less input),0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Pensions / Retirement deductions,0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Loan repayments,0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Trade Creditors,125377266,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Auditor General,0,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Other,38192510,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC28,Uthungulu,Total,163569776,KwaZulu-Natal,32.5372741,32.5372741
2014,AUDA,DC29,iLembe,Bulk Electricity,0,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Bulk Water,0,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,PAYE deductions,1447960,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,VAT (output less input),0,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Pensions / Retirement deductions,2316833,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Loan repayments,0,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Trade Creditors,46443713,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Auditor General,0,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Other,0,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC29,iLembe,Total,50208506,KwaZulu-Natal,31.5370003,31.5370003
2014,AUDA,DC3,Overberg,Bulk Electricity,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Bulk Water,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,PAYE deductions,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,VAT (output less input),0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Pensions / Retirement deductions,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Loan repayments,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Trade Creditors,2270014,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Auditor General,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Other,0,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC3,Overberg,Total,2270014,KwaZulu-Natal,31.1710389,31.1710389
2014,AUDA,DC30,Gert Sibande,Bulk Electricity,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Bulk Water,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,PAYE deductions,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,VAT (output less input),0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Pensions / Retirement deductions,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Loan repayments,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Trade Creditors,44732664,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Auditor General,0,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Other,22377469,Western Cape,19.7591675,19.7591675
2014,AUDA,DC30,Gert Sibande,Total,67110133,Western Cape,19.7591675,19.7591675
2014,AUDA,DC31,Nkangala,Bulk Electricity,0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Bulk Water,0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,PAYE deductions,0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,VAT (output less input),0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Pensions / Retirement deductions,0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Loan repayments,0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Trade Creditors,32432864,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Auditor General,0,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Other,1000000,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC31,Nkangala,Total,33432864,Mpumalanga,29.9740534,29.9740534
2014,AUDA,DC32,Ehlanzeni,Bulk Electricity,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Bulk Water,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,PAYE deductions,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,VAT (output less input),0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Pensions / Retirement deductions,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Loan repayments,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Trade Creditors,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Auditor General,0,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Other,45266000,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC32,Ehlanzeni,Total,45266000,Mpumalanga,29.6035495,29.6035495
2014,AUDA,DC33,Mopani,Bulk Electricity,0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Bulk Water,232107827,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,PAYE deductions,0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,VAT (output less input),0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Pensions / Retirement deductions,0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Loan repayments,0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Trade Creditors,30127394,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Auditor General,0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Other,0,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC33,Mopani,Total,262235221,Mpumalanga,31.2626366,31.2626366
2014,AUDA,DC34,Vhembe,Bulk Electricity,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Bulk Water,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,PAYE deductions,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,VAT (output less input),0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Pensions / Retirement deductions,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Loan repayments,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Trade Creditors,25115210,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Auditor General,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Other,0,Limpopo,30.7160431,30.7160431
2014,AUDA,DC34,Vhembe,Total,25115210,Limpopo,30.7160431,30.7160431
2014,AUDA,DC35,Capricorn,Bulk Electricity,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Bulk Water,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,PAYE deductions,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,VAT (output less input),0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Pensions / Retirement deductions,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Loan repayments,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Trade Creditors,68915591,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Auditor General,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Other,192971941,Limpopo,29.9740534,29.9740534
2014,AUDA,DC35,Capricorn,Total,261887532,Limpopo,29.9740534,29.9740534
2014,AUDA,DC36,Waterberg,Bulk Electricity,0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Bulk Water,0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,PAYE deductions,0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,VAT (output less input),0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Pensions / Retirement deductions,0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Loan repayments,0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Trade Creditors,1851855,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Auditor General,0,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Other,6780417,Limpopo,29.2320784,29.2320784
2014,AUDA,DC36,Waterberg,Total,8632272,Limpopo,29.2320784,29.2320784
2014,AUDA,DC37,Bojanala,Bulk Electricity,0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Bulk Water,0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,PAYE deductions,0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,VAT (output less input),0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Pensions / Retirement deductions,0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Loan repayments,0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Trade Creditors,1777275,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Auditor General,0,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Other,47586014,Limpopo,28.299435,28.299435
2014,AUDA,DC37,Bojanala,Total,49363289,Limpopo,28.299435,28.299435
2014,AUDA,DC38,Ngaka Modiri Molema,Bulk Electricity,0,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Bulk Water,0,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,PAYE deductions,0,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,VAT (output less input),0,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Pensions / Retirement deductions,3292969,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Loan repayments,0,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Trade Creditors,266639611,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Auditor General,0,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Other,201917990,North West,27.3616476,27.3616476
2014,AUDA,DC38,Ngaka Modiri Molema,Total,471850570,North West,27.3616476,27.3616476
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Bulk Electricity,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Bulk Water,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,PAYE deductions,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,VAT (output less input),0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Pensions / Retirement deductions,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Loan repayments,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Trade Creditors,1504241,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Auditor General,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Other,0,North West,25.8521764,25.8521764
2014,AUDA,DC39,Dr Ruth Segomotsi Mompati,Total,1504241,North West,25.8521764,25.8521764
2014,AUDA,DC4,Eden,Bulk Electricity,0,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Bulk Water,0,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,PAYE deductions,5919255,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,VAT (output less input),0,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Pensions / Retirement deductions,0,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Loan repayments,0,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Trade Creditors,3046581,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Auditor General,0,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Other,12852223,North West,24.3341432,24.3341432
2014,AUDA,DC4,Eden,Total,21818059,North West,24.3341432,24.3341432
2014,AUDA,DC40,Dr Kenneth Kaunda,Bulk Electricity,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Bulk Water,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,PAYE deductions,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,VAT (output less input),0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Pensions / Retirement deductions,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Loan repayments,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Trade Creditors,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Auditor General,0,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Other,30461090,Western Cape,22.047637,22.047637
2014,AUDA,DC40,Dr Kenneth Kaunda,Total,30461090,Western Cape,22.047637,22.047637
2014,AUDA,DC42,Sedibeng,Bulk Electricity,0,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Bulk Water,0,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,PAYE deductions,0,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,VAT (output less input),900504,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Pensions / Retirement deductions,0,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Loan repayments,0,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Trade Creditors,8314450,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Auditor General,0,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Other,68224305,North West,26.5137964,26.5137964
2014,AUDA,DC42,Sedibeng,Total,77439259,North West,26.5137964,26.5137964
2014,AUDA,DC43,Harry Gwala,Bulk Electricity,0,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Bulk Water,516061,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,PAYE deductions,0,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,VAT (output less input),0,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Pensions / Retirement deductions,0,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Loan repayments,0,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Trade Creditors,56122563,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Auditor General,114332,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Other,0,Gauteng,28.2058768,28.2058768
2014,AUDA,DC43,Harry Gwala,Total,56752956,Gauteng,28.2058768,28.2058768
2014,AUDA,DC44,Alfred Nzo,Bulk Electricity,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Bulk Water,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,PAYE deductions,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,VAT (output less input),-6069585,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Pensions / Retirement deductions,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Loan repayments,510229,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Trade Creditors,60088816,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Auditor General,0,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Other,53397493,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC44,Alfred Nzo,Total,107926953,KwaZulu-Natal,29.6035495,29.6035495
2014,AUDA,DC47,Sekhukhune,Bulk Electricity,102230,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Bulk Water,0,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,PAYE deductions,0,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,VAT (output less input),158364995,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Pensions / Retirement deductions,0,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Loan repayments,0,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Trade Creditors,156201556,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Auditor General,0,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Other,166861634,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC47,Sekhukhune,Total,481530415,Eastern Cape,28.8596804,28.8596804
2014,AUDA,DC48,West Rand,Bulk Electricity,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Bulk Water,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,PAYE deductions,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,VAT (output less input),0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Pensions / Retirement deductions,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Loan repayments,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Trade Creditors,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Auditor General,0,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Other,788,Limpopo,29.9740534,29.9740534
2014,AUDA,DC48,West Rand,Total,788,Limpopo,29.9740534,29.9740534
2014,AUDA,DC5,Central Karoo,Bulk Electricity,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Bulk Water,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,PAYE deductions,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,VAT (output less input),0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Pensions / Retirement deductions,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Loan repayments,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Trade Creditors,5723477,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Auditor General,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Other,0,Gauteng,27.4556388,27.4556388
2014,AUDA,DC5,Central Karoo,Total,5723477,Gauteng,27.4556388,27.4556388
2014,AUDA,DC6,Namakwa,Bulk Electricity,0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,Bulk Water,0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,PAYE deductions,0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,VAT (output less input),0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,Pensions / Retirement deductions,0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,Loan repayments,0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,Trade Creditors,0,Western Cape,22.2384017,22.2384017
2014,AUDA,DC6,Namakwa,Auditor General,0,Western Cape,22.2384017,22.2384017
