date,mun_code,efficient_measure,wellfare_measure,profile,province
2013,MP311,0.9995905495,0.608824847,1,Mpumalanga
2013,MP312,0.9998604111,0.613228586,1,Mpumalanga
2013,MP313,1.0,0.638193217,1,Mpumalanga
2013,MP314,0.9990359626,0.516384779,1,Mpumalanga
2013,MP315,0.9985824935,0.472269614,2,Mpumalanga
2013,MP316,0.9999905684,0.399915125,2,Mpumalanga
2013,MP321,0.9992090851,0.568146441,1,Mpumalanga
2013,MP322,0.999759819,0.474942701,2,Mpumalanga
2013,MP323,0.9977375816,0.533661051,1,Mpumalanga
2013,MP324,0.9991549793,0.353594572,2,Mpumalanga
2013,MP325,0.9941421916,0.277435283,2,Mpumalanga
2013,NC061,0.9987935519,0.698892666,1,Northern Cape
2013,NC062,0.9968565265,0.685299264,1,Northern Cape
2013,NC064,0.9934811535,0.577967945,1,Northern Cape
2013,NC065,0.9997358461,0.669744252,1,Northern Cape
2013,NC066,0.9943008038,0.535635105,1,Northern Cape
2013,NC067,0.998189039,0.667551603,1,Northern Cape
2013,NC071,0.9998908642,0.651421812,1,Northern Cape
2013,NC072,0.9968233383,0.658815738,1,Northern Cape
2013,NC073,0.9980990959,0.688452563,1,Northern Cape
2013,NC074,0.9993267823,0.647292409,1,Northern Cape
2013,NC075,0.9921370272,0.670223254,1,Northern Cape
2013,NC076,0.9954942403,0.55606452,1,Northern Cape
2013,NC077,0.9973240032,0.657320763,1,Northern Cape
2013,NC078,0.9961287622,0.59752436,1,Northern Cape
2013,NC081,0.9974453653,0.558244948,1,Northern Cape
2013,NC082,0.999808761,0.614776383,1,Northern Cape
2013,NC083,0.9996388402,0.654904934,1,Northern Cape
2013,NC084,0.9997589429,0.528493431,1,Northern Cape
2013,NC085,0.9972531507,0.63470947,1,Northern Cape
2013,NC086,0.9974687212,0.712919717,1,Northern Cape
2013,NC091,0.999950753,0.67941982,1,Northern Cape
2013,NC092,0.9999959502,0.611380922,1,Northern Cape
2013,NC093,0.9998105779,0.672415791,1,Northern Cape
2013,NC094,0.999855074,0.617156404,1,Northern Cape
2013,NC451,0.9989697799,0.16135296,2,Northern Cape
2013,NC452,0.9997319004,0.371632322,2,Northern Cape
2013,NC453,0.9992309218,0.694703773,1,Northern Cape
2013,NMA,0.9997074723,0.704481382,1,Eastern Cape
2013,NW371,0.9994807864,0.399557094,2,North West
2013,NW372,0.9999927979,0.482167728,2,North West
2013,NW373,0.9993826907,0.589268442,1,North West
2013,NW374,0.999271205,0.572742572,1,North West
2013,NW375,0.9962488276,0.377500789,2,North West
2013,NW381,0.9990936901,0.179427048,2,North West
2013,NW382,0.9988603801,0.415321375,2,North West
2013,NW383,0.9977839985,0.436914872,2,North West
2013,NW384,0.9999587557,0.491269076,2,North West
2013,NW385,0.9999557957,0.356733321,2,North West
2013,NW392,0.9975987923,0.559354075,1,North West
2013,NW393,0.9977072541,0.569519761,1,North West
2013,NW394,0.9985654484,0.266046004,2,North West
2013,NW396,0.9999498372,0.70853386,1,North West
2013,NW397,1.0,0.242138472,2,North West
2013,NW401,0.9962343858,0.465944808,2,North West
2013,NW402,0.9972924135,0.689715567,1,North West
2013,NW403,0.997121984,0.70493483,1,North West
2013,NW404,0.9992027354,0.61481132,1,North West
2013,TSH,0.9998598831,0.678458085,1,Gauteng
2013,WC011,0.9975072293,0.66451707,1,Western Cape
2013,WC012,0.9998319842,0.66809104,1,Western Cape
2013,WC013,0.9999538891,0.698942586,1,Western Cape
2013,WC014,0.9998056588,0.706038112,1,Western Cape
2013,WC015,0.9997884068,0.70615472,1,Western Cape
2013,WC022,0.9999946233,0.692917136,1,Western Cape
2013,WC023,0.9999759265,0.711611217,1,Western Cape
2013,WC024,0.9997644888,0.71095056,1,Western Cape
2013,WC025,0.9999997187,0.695228025,1,Western Cape
2013,WC026,1.0,0.702217557,1,Western Cape
2013,WC031,0.9989366602,0.655016752,1,Western Cape
2013,WC032,0.9998226374,0.626021046,1,Western Cape
2013,WC033,0.9994721634,0.703267611,1,Western Cape
2013,WC034,0.9996278075,0.674111907,1,Western Cape
2013,WC041,0.9976007329,0.631654533,1,Western Cape
2013,WC042,0.9998249791,0.695660203,1,Western Cape
2013,WC043,0.9991455547,0.69930204,1,Western Cape
2013,WC044,0.9998815482,0.690510268,1,Western Cape
2013,WC045,0.9994487093,0.625167729,1,Western Cape
2013,WC047,0.9991256787,0.678165846,1,Western Cape
2013,WC048,0.9966059691,0.608490934,1,Western Cape
2013,WC051,0.9979702232,0.69450831,1,Western Cape
2013,WC052,0.999217061,0.654090735,1,Western Cape
2013,WC053,0.999680269,0.714880049,1,Western Cape
2014,BUF,0.9994297251,0.574703629,1,Eastern Cape
2014,CPT,0.9999999589,0.708695779,1,Western Cape
2014,DC1,1.0,0.712713918,1,Western Cape
2014,DC10,0.9996124645,0.661455687,1,Eastern Cape
2014,DC12,0.9999963456,0.258010173,2,Eastern Cape
2014,DC13,0.9990869335,0.382382194,2,Eastern Cape
2014,DC14,0.9999925376,0.337836395,2,Eastern Cape
2014,DC15,0.9994212689,0.17373136,2,Eastern Cape
2014,DC16,0.9992101879,0.682325053,1,Free State
2014,DC18,0.9997824153,0.684813125,1,Free State
2014,DC19,0.9999754208,0.571394359,1,Free State
2014,DC2,0.9999977396,0.713670908,1,Western Cape
2014,DC20,0.9998842984,0.676326331,1,Free State
2014,DC21,0.9990998353,0.287873448,2,KwaZulu-Natal
2014,DC22,0.9999986575,0.520866911,1,KwaZulu-Natal
2014,DC23,0.9988688552,0.328014519,2,KwaZulu-Natal
2014,DC24,0.9991204936,0.235772549,2,KwaZulu-Natal
2014,DC25,0.9911399235,0.554208906,1,KwaZulu-Natal
2014,DC26,0.9999985943,0.308937344,2,KwaZulu-Natal
2014,DC27,0.9944943613,0.175245324,2,KwaZulu-Natal
2014,DC28,1.0,0.398295342,2,KwaZulu-Natal
2014,DC29,0.9998979886,0.324697388,2,KwaZulu-Natal
2014,DC3,0.9998995438,0.680925555,1,Western Cape
2014,DC30,0.9999948396,0.538534472,1,Mpumalanga
2014,DC31,0.9999416753,0.538256843,1,Mpumalanga
2014,DC32,0.9999668468,0.386202841,2,Mpumalanga
2014,DC33,0.9998390113,0.242002535,2,Limpopo
2014,DC34,0.9991348324,0.231448872,2,Limpopo
2014,DC35,0.9999193556,0.403480151,2,Limpopo
2014,DC36,0.9999999304,0.439222902,2,Limpopo
2014,DC37,0.9987316139,0.478888832,2,North West
2014,DC38,0.9978840596,0.39875261,2,North West
2014,DC39,0.99768804,0.374978439,2,North West
2014,DC4,0.9992052585,0.706404335,1,Western Cape
2014,DC40,0.999898313,0.689395456,1,North West
2014,DC42,0.9999947307,0.713566072,1,Gauteng
2014,DC43,0.9960267286,0.214061281,2,KwaZulu-Natal
2014,DC44,0.997478384,0.134247986,2,Eastern Cape
2014,DC45,0.9996731343,0.380493247,2,Northern Cape
2014,DC47,0.9992517383,0.226523933,2,Limpopo
2014,DC48,1.0,0.63475284,1,Gauteng
2014,DC5,0.9996205539,0.718852518,1,Western Cape
2014,DC6,1.0,0.68193479,1,Northern Cape
2014,DC7,0.9978316001,0.660349775,1,Northern Cape
2014,DC8,0.99953769,0.633034743,1,Northern Cape
2014,DC9,0.9999399348,0.665701277,1,Northern Cape
2014,EC101,0.9995434419,0.725868116,1,Eastern Cape
2014,EC102,0.9990002467,0.666878204,1,Eastern Cape
2014,EC103,0.9930934049,0.648199708,1,Eastern Cape
2014,EC104,0.9984068047,0.662546256,1,Eastern Cape
2014,EC105,0.996717967,0.559584124,1,Eastern Cape
2014,EC106,0.995465898,0.561393827,1,Eastern Cape
2014,EC107,0.9994133531,0.613080476,1,Eastern Cape
2014,EC108,0.9997950165,0.618250601,1,Eastern Cape
2014,EC109,0.9985269947,0.649586383,1,Eastern Cape
2014,EC121,0.9994727496,0.155085974,2,Eastern Cape
2014,EC122,0.998843749,0.276328599,2,Eastern Cape
2014,EC123,0.999475064,0.345310779,2,Eastern Cape
2014,EC124,0.9977566485,0.359025174,2,Eastern Cape
2014,EC126,0.998598849,0.289735039,2,Eastern Cape
2014,EC127,0.9992219471,0.451123468,2,Eastern Cape
2014,EC128,0.9984616971,0.640634868,1,Eastern Cape
2014,EC131,0.9996948536,0.697655679,1,Eastern Cape
2014,EC132,0.9997467661,0.384912516,2,Eastern Cape
2014,EC133,0.9994739493,0.677260337,1,Eastern Cape
2014,EC134,0.9991153778,0.5887349,1,Eastern Cape
2014,EC135,0.9982119723,0.18635603,2,Eastern Cape
2014,EC136,0.9984652782,0.313629254,2,Eastern Cape
2014,EC137,0.999997261,0.16408711,2,Eastern Cape
2014,EC138,0.9978387613,0.344471991,2,Eastern Cape
2014,EC141,0.9998618047,0.159923441,2,Eastern Cape
2014,EC142,0.9999607476,0.330145882,2,Eastern Cape
2014,EC143,0.9993298125,0.619844662,1,Eastern Cape
2014,EC144,0.9993292516,0.647072577,1,Eastern Cape
2014,EC153,0.9999846938,0.111577542,2,Eastern Cape
2014,EC154,0.9976290705,0.112760027,2,Eastern Cape
2014,EC155,0.9994389503,0.131812775,2,Eastern Cape
2014,EC156,0.9967556582,0.150628273,2,Eastern Cape
2014,EC157,0.9969543934,0.292425125,2,Eastern Cape
2014,EC441,0.999697555,0.207467727,2,Eastern Cape
2014,EC442,0.9999845868,0.163978758,2,Eastern Cape
2014,EC443,0.9995038998,0.092283048,2,Eastern Cape
2014,EC444,0.9986514375,0.086652323,2,Eastern Cape
2014,EKU,0.9999535732,0.680643316,1,Gauteng
2014,ETH,0.9999398992,0.626096942,1,KwaZulu-Natal
2014,FS161,0.9985949346,0.650471416,1,Free State
2014,FS162,0.9985482989,0.673422829,1,Free State
2014,FS163,0.9991751508,0.632096414,1,Free State
2014,FS164,0.9981378388,0.675822814,1,Free State
2014,FS181,0.9994116877,0.649809488,1,Free State
2014,FS182,0.998822632,0.505759785,1,Free State
2014,FS183,0.9999013716,0.672778524,1,Free State
2014,FS184,0.9985671222,0.68203028,1,Free State
2014,FS185,0.9979200344,0.637097948,1,Free State
2014,FS191,0.9984171959,0.595088218,1,Free State
2014,FS192,0.9991278851,0.612852174,1,Free State
2014,FS193,0.9996019533,0.584591869,1,Free State
2014,FS194,0.9983217535,0.512304692,1,Free State
2014,FS195,0.9977010012,0.548109908,1,Free State
2014,FS196,0.9993617336,0.638870691,1,Free State
2014,FS201,0.9977130432,0.693923669,1,Free State
2014,FS203,0.9989063041,0.648358414,1,Free State
2014,FS204,0.9990580425,0.662229781,1,Free State
2014,FS205,0.9969265411,0.634771649,1,Free State
2014,GT421,0.9999999068,0.720121079,1,Gauteng
2014,GT422,1.0,0.631948647,1,Gauteng
2014,GT423,0.9999603884,0.677683671,1,Gauteng
2014,GT481,0.9999915655,0.674589613,1,Gauteng
2014,GT482,0.9993800889,0.654573095,1,Gauteng
2014,GT483,0.9985609597,0.506422704,1,Gauteng
2014,GT484,0.9987494838,0.633095269,1,Gauteng
2014,JHB,0.9999638929,0.705571209,1,Gauteng
2014,KZN211,0.9995339042,0.137627185,2,KwaZulu-Natal
2014,KZN212,0.999473814,0.423631368,2,KwaZulu-Natal
2014,KZN213,0.9991300349,0.163696435,2,KwaZulu-Natal
2014,KZN214,0.9993507909,0.195796584,2,KwaZulu-Natal
2014,KZN215,1.0,0.230456816,2,KwaZulu-Natal
2014,KZN221,1.0,0.34780786,2,KwaZulu-Natal
2014,KZN222,0.9988267434,0.605455865,1,KwaZulu-Natal
2014,KZN223,0.9985434495,0.396058203,2,KwaZulu-Natal
2014,KZN224,0.9998224768,0.269331163,2,KwaZulu-Natal
2014,KZN225,0.9996581266,0.601191534,1,KwaZulu-Natal
2014,KZN226,0.9998531336,0.318003798,2,KwaZulu-Natal
2014,KZN227,0.9999880728,0.308575322,2,KwaZulu-Natal
2014,KZN232,0.9999995847,0.464493907,2,KwaZulu-Natal
2014,KZN233,0.9981914049,0.267951237,2,KwaZulu-Natal
2014,KZN234,0.9991861841,0.393888628,2,KwaZulu-Natal
2014,KZN235,0.9997357859,0.223229441,2,KwaZulu-Natal
2014,KZN236,0.9999953085,0.168681049,2,KwaZulu-Natal
2014,KZN241,0.9998271946,0.55602243,1,KwaZulu-Natal
2014,KZN242,0.999998801,0.230998403,2,KwaZulu-Natal
2014,KZN244,0.9997997846,0.108787589,2,KwaZulu-Natal
2014,KZN245,0.9997999836,0.237195056,2,KwaZulu-Natal
2014,KZN252,0.9998231668,0.590119459,1,KwaZulu-Natal
2014,KZN253,0.9999960129,0.226222423,2,KwaZulu-Natal
2014,KZN254,0.9999659258,0.319387383,2,KwaZulu-Natal
2014,KZN261,0.9989031308,0.290111406,2,KwaZulu-Natal
2014,KZN262,0.99907877,0.303892511,2,KwaZulu-Natal
2014,KZN263,0.9996614905,0.429414515,2,KwaZulu-Natal
2014,KZN265,0.9994594431,0.250833701,2,KwaZulu-Natal
2014,KZN266,0.999148188,0.318480203,2,KwaZulu-Natal
2014,KZN271,0.9984777142,0.113605052,2,KwaZulu-Natal
2014,KZN272,0.9956527687,0.155775646,2,KwaZulu-Natal
2014,KZN273,0.999333169,0.204504908,2,KwaZulu-Natal
2014,KZN274,0.9997117498,0.18346862,2,KwaZulu-Natal
2014,KZN275,0.9990188275,0.307443353,2,KwaZulu-Natal
2014,KZN281,0.9982481999,0.318850782,2,KwaZulu-Natal
2014,KZN282,1.0,0.605877913,1,KwaZulu-Natal
2014,KZN283,1.0,0.195505988,2,KwaZulu-Natal
2014,KZN284,0.999194617,0.266423736,2,KwaZulu-Natal
2014,KZN285,0.9972275272,0.269725849,2,KwaZulu-Natal
2014,KZN286,0.9984296261,0.217430866,2,KwaZulu-Natal
2014,KZN291,0.9990423419,0.381279343,2,KwaZulu-Natal
2014,KZN292,0.9997888622,0.432518184,2,KwaZulu-Natal
2014,KZN293,0.9993423427,0.209517717,2,KwaZulu-Natal
2014,KZN294,0.999735919,0.137163337,2,KwaZulu-Natal
2014,KZN431,0.9993393276,0.153395638,2,KwaZulu-Natal
2014,KZN432,0.9994155988,0.338949879,2,KwaZulu-Natal
2014,KZN433,0.9999547506,0.538938755,1,KwaZulu-Natal
2014,KZN434,0.9999888291,0.129693148,2,KwaZulu-Natal
2014,KZN435,0.9999999022,0.164096014,2,KwaZulu-Natal
2014,LIM331,0.999748784,0.190041147,2,Limpopo
2014,LIM332,0.9992594467,0.212933092,2,Limpopo
2014,LIM333,0.9996603114,0.270043402,2,Limpopo
2014,LIM334,0.9997552832,0.466992056,2,Limpopo
2014,LIM335,0.999218094,0.188822688,2,Limpopo
2014,LIM341,0.999996134,0.548149806,1,Limpopo
2014,LIM342,0.9984832504,0.115007101,2,Limpopo
2014,LIM343,0.9999986907,0.239445889,2,Limpopo
2014,LIM344,0.9994420966,0.227599913,2,Limpopo
2014,LIM351,0.9998960694,0.196902993,2,Limpopo
2014,LIM352,0.9997272679,0.303450573,2,Limpopo
2014,LIM353,0.9984378372,0.359514975,2,Limpopo
2014,LIM354,0.999106852,0.489700904,2,Limpopo
2014,LIM355,0.9991777665,0.320057987,2,Limpopo
2014,LIM361,0.9982770619,0.554204282,1,Limpopo
2014,LIM362,0.9992064084,0.427335483,2,Limpopo
2014,LIM364,0.9994640614,0.611795979,1,Limpopo
2014,LIM365,0.9992542258,0.57010887,1,Limpopo
2014,LIM366,0.9998952579,0.606324297,1,Limpopo
2014,LIM367,0.9992685505,0.355437846,2,Limpopo
2014,LIM471,0.9975354434,0.298786259,2,Limpopo
2014,LIM472,0.9994887368,0.305943266,2,Limpopo
2014,LIM473,0.9999034444,0.205748266,2,Limpopo
2014,LIM474,0.9993753091,0.220378493,2,Limpopo
2014,LIM475,0.9989095225,0.214294231,2,Limpopo
2014,MAN,0.9994045735,0.633151152,1,Free State
2014,MP301,0.9992485038,0.353657969,2,Mpumalanga
2014,MP302,0.9987866269,0.513021248,1,Mpumalanga
2014,MP303,0.9992071128,0.336702693,2,Mpumalanga
2014,MP304,0.9999217813,0.487936867,2,Mpumalanga
2014,MP305,0.99947108,0.671750998,1,Mpumalanga
2014,MP306,0.9995396708,0.586584503,1,Mpumalanga
2014,MP307,0.9997613519,0.711624011,1,Mpumalanga
2014,MP311,0.9976937136,0.608824847,1,Mpumalanga
2014,MP312,0.9997323793,0.613228586,1,Mpumalanga
2014,MP313,0.9998772273,0.638193217,1,Mpumalanga
2014,MP314,0.9994347771,0.516384779,1,Mpumalanga
2014,MP315,0.9993896733,0.472269614,2,Mpumalanga
2014,MP316,0.9993745876,0.399915125,2,Mpumalanga
2014,MP321,0.9990138095,0.568146441,1,Mpumalanga
2014,MP322,0.9998479813,0.474942701,2,Mpumalanga
2014,MP323,0.9994903213,0.533661051,1,Mpumalanga
2014,MP324,0.9987432827,0.353594572,2,Mpumalanga
2014,MP325,0.9984721837,0.277435283,2,Mpumalanga
2014,NC061,0.9991698945,0.698892666,1,Northern Cape
2014,NC062,0.9973215929,0.685299264,1,Northern Cape
2014,NC064,0.9982357946,0.577967945,1,Northern Cape
2014,NC065,0.9997944656,0.669744252,1,Northern Cape
2014,NC066,0.9985012896,0.535635105,1,Northern Cape
2014,NC067,0.9985988258,0.667551603,1,Northern Cape
2014,NC071,0.9977559668,0.651421812,1,Northern Cape
2014,NC072,0.9998250246,0.658815738,1,Northern Cape
2014,NC073,0.9982074937,0.688452563,1,Northern Cape
2014,NC074,0.9996160999,0.647292409,1,Northern Cape
2014,NC075,0.9982411401,0.670223254,1,Northern Cape
2014,NC076,0.9977559329,0.55606452,1,Northern Cape
2014,NC077,0.9982222065,0.657320763,1,Northern Cape
2014,NC078,0.9991892194,0.59752436,1,Northern Cape
2014,NC081,0.997738114,0.558244948,1,Northern Cape
2014,NC082,0.998570166,0.614776383,1,Northern Cape
2014,NC083,0.9996482463,0.654904934,1,Northern Cape
2014,NC084,0.9984183015,0.528493431,1,Northern Cape
2014,NC085,0.9991896623,0.63470947,1,Northern Cape
2014,NC086,0.9988037247,0.712919717,1,Northern Cape
2014,NC091,0.9999658623,0.67941982,1,Northern Cape
2014,NC092,0.9992181108,0.611380922,1,Northern Cape
2014,NC093,0.9988338289,0.672415791,1,Northern Cape
2014,NC094,0.9990439731,0.617156404,1,Northern Cape
2014,NC451,0.9988548487,0.16135296,2,Northern Cape
2014,NC452,0.9998567348,0.371632322,2,Northern Cape
2014,NC453,0.9990109841,0.694703773,1,Northern Cape
2014,NMA,0.9989368003,0.704481382,1,Eastern Cape
2014,NW371,0.9969584192,0.399557094,2,North West
2014,NW372,0.998079018,0.482167728,2,North West
2014,NW373,0.9996970433,0.589268442,1,North West
2014,NW374,0.9989495857,0.572742572,1,North West
2014,NW375,0.9994676964,0.377500789,2,North West
2014,NW381,0.9987978655,0.179427048,2,North West
2014,NW382,0.9979901281,0.415321375,2,North West
2014,NW383,0.9990810998,0.436914872,2,North West
2014,NW384,0.9991243033,0.491269076,2,North West
2014,NW385,0.9987181233,0.356733321,2,North West
2014,NW392,0.9989339179,0.559354075,1,North West
2014,NW393,0.9979690459,0.569519761,1,North West
2014,NW394,0.9988343099,0.266046004,2,North West
2014,NW396,0.9991596803,0.70853386,1,North West
2014,NW397,0.998823324,0.242138472,2,North West
2014,NW401,0.9975760049,0.465944808,2,North West
2014,NW402,0.9998788101,0.689715567,1,North West
2014,NW403,0.9973227885,0.70493483,1,North West
2014,NW404,0.9993313268,0.61481132,1,North West
2014,TSH,0.9997401568,0.678458085,1,Gauteng
2014,WC011,1.0,0.66451707,1,Western Cape
2014,WC012,0.9997750023,0.66809104,1,Western Cape
2014,WC013,0.9998881814,0.698942586,1,Western Cape
2014,WC014,0.9997737049,0.706038112,1,Western Cape
2014,WC015,0.9997886737,0.70615472,1,Western Cape
2014,WC022,1.0,0.692917136,1,Western Cape
2014,WC023,0.9999069291,0.711611217,1,Western Cape
2014,WC024,0.9999077687,0.71095056,1,Western Cape
2014,WC025,0.9997531373,0.695228025,1,Western Cape
2014,WC026,0.9998908913,0.702217557,1,Western Cape
2014,WC031,0.999771217,0.655016752,1,Western Cape
2014,WC032,0.9998755122,0.626021046,1,Western Cape
2014,WC033,0.9996286475,0.703267611,1,Western Cape
2014,WC034,0.9996726731,0.674111907,1,Western Cape
2014,WC041,0.9986132348,0.631654533,1,Western Cape
2014,WC042,0.9994156943,0.695660203,1,Western Cape
2014,WC043,1.0,0.69930204,1,Western Cape
2014,WC044,0.9997958387,0.690510268,1,Western Cape
2014,WC045,0.9985895105,0.625167729,1,Western Cape
2014,WC047,0.9998442691,0.678165846,1,Western Cape
2014,WC048,0.9994064117,0.608490934,1,Western Cape
2014,WC051,0.9966639315,0.69450831,1,Western Cape
2014,WC052,0.9984079413,0.654090735,1,Western Cape
2014,WC053,0.9991847093,0.714880049,1,Western Cape
2015,BUF,0.9993984721,0.574703629,1,Eastern Cape
2015,CPT,0.9999998853,0.708695779,1,Western Cape
2015,DC1,0.9998114188,0.712713918,1,Western Cape
2015,DC10,0.9998539256,0.661455687,1,Eastern Cape
2015,DC12,0.9992469042,0.258010173,2,Eastern Cape
2015,DC13,0.9985996139,0.382382194,2,Eastern Cape
2015,DC14,0.9999913774,0.337836395,2,Eastern Cape
2015,DC15,0.9988823046,0.17373136,2,Eastern Cape
2015,DC16,0.999633962,0.682325053,1,Free State
2015,DC18,0.9999376398,0.684813125,1,Free State
2015,DC19,0.9999087633,0.571394359,1,Free State
2015,DC2,1.0,0.713670908,1,Western Cape
2015,DC20,0.9999993104,0.676326331,1,Free State
2015,DC21,0.9985224691,0.287873448,2,KwaZulu-Natal
2015,DC22,0.9999803534,0.520866911,1,KwaZulu-Natal
2015,DC23,0.9968765325,0.328014519,2,KwaZulu-Natal
2015,DC24,0.9983031083,0.235772549,2,KwaZulu-Natal
2015,DC25,0.9987576993,0.554208906,1,KwaZulu-Natal
2015,DC26,0.9999970012,0.308937344,2,KwaZulu-Natal
2015,DC27,0.997281963,0.175245324,2,KwaZulu-Natal
2015,DC28,1.0,0.398295342,2,KwaZulu-Natal
2015,DC29,0.9997021689,0.324697388,2,KwaZulu-Natal
2015,DC3,0.9980406423,0.680925555,1,Western Cape
2015,DC30,0.9999981362,0.538534472,1,Mpumalanga
2015,DC31,0.9997041995,0.538256843,1,Mpumalanga
2015,DC32,1.0,0.386202841,2,Mpumalanga
2015,DC33,0.999949568,0.242002535,2,Limpopo
2015,DC34,0.9972061876,0.231448872,2,Limpopo
2015,DC35,0.9995962391,0.403480151,2,Limpopo
2015,DC36,0.9998377914,0.439222902,2,Limpopo
2015,DC37,0.9993902971,0.478888832,2,North West
2015,DC38,0.997945089,0.39875261,2,North West
2015,DC39,0.9961045172,0.374978439,2,North West
2015,DC4,0.9980475335,0.706404335,1,Western Cape
2015,DC40,0.999596821,0.689395456,1,North West
2015,DC42,0.9999983026,0.713566072,1,Gauteng
2015,DC43,0.9965094528,0.214061281,2,KwaZulu-Natal
2015,DC44,0.997859344,0.134247986,2,Eastern Cape
2015,DC45,0.999424753,0.380493247,2,Northern Cape
2015,DC47,0.9991405661,0.226523933,2,Limpopo
2015,DC48,1.0,0.63475284,1,Gauteng
2015,DC5,0.9999703001,0.718852518,1,Western Cape
2015,DC6,0.9999665954,0.68193479,1,Northern Cape
2015,DC7,0.9997578174,0.660349775,1,Northern Cape
2015,DC8,0.9997669739,0.633034743,1,Northern Cape
2015,DC9,0.9999977185,0.665701277,1,Northern Cape
2015,EC101,0.9997421413,0.725868116,1,Eastern Cape
2015,EC102,0.9990846139,0.666878204,1,Eastern Cape
2015,EC103,0.9974849219,0.648199708,1,Eastern Cape
2015,EC104,0.9995950219,0.662546256,1,Eastern Cape
2015,EC105,0.9965212025,0.559584124,1,Eastern Cape
2015,EC106,0.9980389516,0.561393827,1,Eastern Cape
2015,EC107,0.999894117,0.613080476,1,Eastern Cape
2015,EC108,0.9999831498,0.618250601,1,Eastern Cape
2015,EC109,0.9994101193,0.649586383,1,Eastern Cape
2015,EC121,0.9994893568,0.155085974,2,Eastern Cape
2015,EC122,0.9977167724,0.276328599,2,Eastern Cape
2015,EC123,0.9989800245,0.345310779,2,Eastern Cape
2015,EC124,0.9987094718,0.359025174,2,Eastern Cape
2015,EC126,0.9978850916,0.289735039,2,Eastern Cape
2015,EC127,0.9990836606,0.451123468,2,Eastern Cape
2015,EC128,0.998408618,0.640634868,1,Eastern Cape
2015,EC131,0.9996446501,0.697655679,1,Eastern Cape
2015,EC132,0.9997655451,0.384912516,2,Eastern Cape
2015,EC133,0.9998988982,0.677260337,1,Eastern Cape
2015,EC134,0.9991491243,0.5887349,1,Eastern Cape
2015,EC135,0.9982469234,0.18635603,2,Eastern Cape
2015,EC136,0.9992796911,0.313629254,2,Eastern Cape
2015,EC137,0.9999997987,0.16408711,2,Eastern Cape
2015,EC138,0.9984034266,0.344471991,2,Eastern Cape
2015,EC141,0.9998928004,0.159923441,2,Eastern Cape
2015,EC142,0.9999540715,0.330145882,2,Eastern Cape
2015,EC143,0.9993375444,0.619844662,1,Eastern Cape
2015,EC144,0.9992314083,0.647072577,1,Eastern Cape
2015,EC153,1.0,0.111577542,2,Eastern Cape
2015,EC154,0.9988803308,0.112760027,2,Eastern Cape
2015,EC155,0.9995083873,0.131812775,2,Eastern Cape
2015,EC156,0.9997780043,0.150628273,2,Eastern Cape
2015,EC157,0.9988715295,0.292425125,2,Eastern Cape
2015,EC441,0.9999393242,0.207467727,2,Eastern Cape
2015,EC442,1.0,0.163978758,2,Eastern Cape
2015,EC443,0.9998990187,0.092283048,2,Eastern Cape
2015,EC444,0.994393763,0.086652323,2,Eastern Cape
2015,EKU,0.9999847342,0.680643316,1,Gauteng
2015,ETH,0.9999650621,0.626096942,1,KwaZulu-Natal
2015,FS161,0.99851378,0.650471416,1,Free State
2015,FS162,0.9988180727,0.673422829,1,Free State
2015,FS163,0.9983802094,0.632096414,1,Free State
2015,FS164,0.9970436096,0.675822814,1,Free State
2015,FS181,0.9995890392,0.649809488,1,Free State
2015,FS182,0.9980722895,0.505759785,1,Free State
2015,FS183,0.9995643684,0.672778524,1,Free State
2015,FS184,0.9982165752,0.68203028,1,Free State
2015,FS185,0.9989204498,0.637097948,1,Free State
2015,FS191,0.9977177777,0.595088218,1,Free State
2015,FS192,0.9990129279,0.612852174,1,Free State
2015,FS193,0.9995351521,0.584591869,1,Free State
2015,FS194,0.9974981653,0.512304692,1,Free State
2015,FS195,0.9983459158,0.548109908,1,Free State
2015,FS196,0.9973094855,0.638870691,1,Free State
2015,FS201,0.998862241,0.693923669,1,Free State
2015,FS203,0.9982149975,0.648358414,1,Free State
2015,FS204,0.9992622838,0.662229781,1,Free State
2015,FS205,0.9978342759,0.634771649,1,Free State
2015,GT421,0.9996361004,0.720121079,1,Gauteng
2015,GT422,1.0,0.631948647,1,Gauteng
2015,GT423,0.9991130093,0.677683671,1,Gauteng
2015,GT481,0.9999994958,0.674589613,1,Gauteng
2015,GT482,0.9991516337,0.654573095,1,Gauteng
2015,GT483,0.9981157622,0.506422704,1,Gauteng
2015,GT484,0.9999987662,0.633095269,1,Gauteng
2015,JHB,0.99989077,0.705571209,1,Gauteng
2015,KZN211,0.9996453936,0.137627185,2,KwaZulu-Natal
2015,KZN212,0.9998307525,0.423631368,2,KwaZulu-Natal
2015,KZN213,0.9999993842,0.163696435,2,KwaZulu-Natal
2015,KZN214,0.9996017802,0.195796584,2,KwaZulu-Natal
2015,KZN215,0.9999938702,0.230456816,2,KwaZulu-Natal
2015,KZN216,0.9999941841,0.40163107,2,KwaZulu-Natal
2015,KZN221,0.9998759709,0.34780786,2,KwaZulu-Natal
2015,KZN222,0.9986052047,0.605455865,1,KwaZulu-Natal
2015,KZN223,0.9993859012,0.396058203,2,KwaZulu-Natal
2015,KZN224,0.9999135284,0.269331163,2,KwaZulu-Natal
